time,|psi2|,i1alpha,motorMechanicalAngularVelocity
0.273601,0.276743,-9.77985,-74.9805
0.273701,0.27685,-16.0725,-75.0206
0.2738,0.276953,-22.3497,-75.0607
0.2739,0.277053,-28.6051,-75.1008
0.274,0.277148,-34.8325,-75.1409
0.2741,0.277239,-41.0257,-75.1811
0.2742,0.277326,-47.1785,-75.2213
0.2743,0.27741,-53.2848,-75.2615
0.2744,0.277489,-59.3385,-75.3017
0.2745,0.277565,-65.3336,-75.3419
0.2746,0.277637,-71.2641,-75.3821
0.2747,0.277706,-77.1241,-75.4224
0.2748,0.277771,-82.9078,-75.4627
0.2749,0.277832,-88.6095,-75.503
0.275,0.277889,-94.2234,-75.5433
0.2751,0.277944,-99.7439,-75.5836
0.2752,0.277994,-105.166,-75.6239
0.2753,0.278042,-110.483,-75.6643
0.2754,0.278086,-115.691,-75.7047
0.2755,0.278127,-120.784,-75.745
0.2756,0.278164,-125.758,-75.7854
0.2757,0.278199,-130.607,-75.8258
0.2758,0.27823,-135.326,-75.8662
0.2759,0.278259,-139.911,-75.9066
0.276,0.278284,-144.357,-75.9471
0.2761,0.278307,-148.66,-75.9875
0.2762,0.278326,-152.816,-76.028
0.2763,0.278343,-156.82,-76.0684
0.2764,0.278357,-160.668,-76.1089
0.2765,0.278369,-164.357,-76.1494
0.2766,0.278378,-167.883,-76.1898
0.2767,0.278384,-171.242,-76.2303
0.2768,0.278388,-174.432,-76.2708
0.2769,0.278389,-177.448,-76.3113
0.277,0.278388,-180.288,-76.3519
0.2771,0.278385,-182.95,-76.3924
0.2772,0.278379,-185.429,-76.4329
0.2773,0.278372,-187.725,-76.4734
0.2774,0.278362,-189.835,-76.514
0.2775,0.278351,-191.756,-76.5545
0.2776,0.278337,-193.486,-76.595
0.2777,0.278321,-195.025,-76.6356
0.2778,0.278304,-196.371,-76.6761
0.2779,0.278285,-197.521,-76.7167
0.278,0.278264,-198.475,-76.7572
0.2781,0.278241,-199.233,-76.7978
0.2782,0.278217,-199.793,-76.8383
0.2783,0.278192,-200.154,-76.8789
0.2784,0.278165,-200.318,-76.9195
0.2785,0.278137,-200.282,-76.96
0.2786,0.278107,-200.047,-77.0006
0.2787,0.278076,-199.615,-77.0412
0.2788,0.278044,-198.984,-77.0817
0.2789,0.278011,-198.156,-77.1223
0.279,0.277977,-197.131,-77.1629
0.2791,0.277942,-195.91,-77.2035
0.2792,0.277906,-194.496,-77.244
0.2793,0.277869,-192.888,-77.2846
0.2794,0.277832,-191.089,-77.3252
0.2795,0.277793,-189.101,-77.3658
0.2796,0.277755,-186.925,-77.4063
0.2797,0.277715,-184.564,-77.4469
0.2798,0.277675,-182.02,-77.4875
0.2799,0.277635,-179.295,-77.528
0.28,0.277594,-176.393,-77.5686
0.2801,0.277553,-173.315,-77.6092
0.2802,0.277512,-170.066,-77.6497
0.2803,0.277471,-166.649,-77.6903
0.2804,0.277429,-163.066,-77.7308
0.2805,0.277388,-159.321,-77.7714
0.2806,0.277346,-155.419,-77.8119
0.2807,0.277305,-151.363,-77.8525
0.2808,0.277263,-147.156,-77.893
0.2809,0.277222,-142.804,-77.9336
0.281,0.277181,-138.311,-77.9741
0.2811,0.277141,-133.68,-78.0147
0.2812,0.277101,-128.917,-78.0552
0.2813,0.277061,-124.027,-78.0957
0.281399,0.277022,-119.013,-78.1363
0.281499,0.276983,-113.882,-78.1768
0.281599,0.276945,-108.638,-78.2173
0.281699,0.276907,-103.287,-78.2579
0.281799,0.276871,-97.8332,-78.2984
0.281899,0.276835,-92.2828,-78.3389
0.281999,0.2768,-86.6412,-78.3794
0.282099,0.276765,-80.914,-78.4199
0.282199,0.276732,-75.1067,-78.4604
0.282299,0.2767,-69.2253,-78.5009
0.282399,0.276668,-63.2755,-78.5414
0.282499,0.276638,-57.2632,-78.5819
0.282599,0.276609,-51.1945,-78.6224
0.282699,0.276581,-45.0753,-78.6629
0.282799,0.276554,-38.9116,-78.7034
0.282899,0.276529,-32.7098,-78.7439
0.282999,0.276504,-26.4758,-78.7844
0.283099,0.276482,-20.2158,-78.8249
0.283199,0.27646,-13.9361,-78.8654
0.283299,0.27644,-7.64298,-78.9058
0.283399,0.276421,-1.34256,-78.9463
0.283499,0.276404,4.95887,-78.9868
0.283599,0.276389,11.2551,-79.0273
0.283699,0.276375,17.5398,-79.0677
0.283799,0.276363,23.8067,-79.1082
0.283899,0.276352,30.0498,-79.1487
0.283999,0.276343,36.2627,-79.1891
0.284099,0.276336,42.4394,-79.2296
0.284199,0.27633,48.5737,-79.2701
0.284299,0.276327,54.6595,-79.3105
0.284399,0.276325,60.6908,-79.351
0.284499,0.276325,66.6616,-79.3914
0.284599,0.276326,72.566,-79.4319
0.284699,0.27633,78.3982,-79.4723
0.284799,0.276336,84.1524,-79.5128
0.284899,0.276343,89.8228,-79.5532
0.284999,0.276353,95.404,-79.5937
0.285099,0.276364,100.89,-79.6341
0.285199,0.276378,106.276,-79.6746
0.285299,0.276394,111.557,-79.715
0.285399,0.276411,116.726,-79.7555
0.285499,0.276431,121.78,-79.7959
0.285599,0.276453,126.713,-79.8364
0.285699,0.276477,131.519,-79.8768
0.285799,0.276503,136.196,-79.9173
0.285899,0.276531,140.737,-79.9577
0.285999,0.276562,145.138,-79.9982
0.286099,0.276594,149.396,-80.0387
0.286199,0.276629,153.505,-80.0791
0.286299,0.276666,157.462,-80.1196
0.286399,0.276705,161.263,-80.16
0.286499,0.276746,164.904,-80.2005
0.286599,0.27679,168.381,-80.241
0.286699,0.276835,171.692,-80.2814
0.286799,0.276883,174.832,-80.3219
0.286899,0.276934,177.799,-80.3624
0.286999,0.276986,180.589,-80.4029
0.287099,0.277041,183.201,-80.4434
0.287199,0.277098,185.631,-80.4838
0.287299,0.277157,187.878,-80.5243
0.287399,0.277218,189.938,-80.5648
0.287499,0.277282,191.81,-80.6053
0.287599,0.277348,193.493,-80.6458
0.287699,0.277416,194.983,-80.6863
0.287799,0.277487,196.281,-80.7269
0.287899,0.277559,197.384,-80.7674
0.287999,0.277634,198.292,-80.8079
0.288099,0.277711,199.004,-80.8484
0.288199,0.277791,199.519,-80.889
0.288299,0.277872,199.836,-80.9295
0.288399,0.277956,199.956,-80.9701
0.288499,0.278042,199.878,-81.0106
0.288599,0.27813,199.603,-81.0512
0.288699,0.278221,199.13,-81.0918
0.288799,0.278313,198.46,-81.1323
0.288898,0.278408,197.594,-81.1729
0.288998,0.278505,196.533,-81.2135
0.289098,0.278604,195.278,-81.2541
0.289198,0.278705,193.83,-81.2947
0.289298,0.278808,192.19,-81.3354
0.289398,0.278914,190.361,-81.376
0.289498,0.279021,188.344,-81.4166
0.289598,0.279131,186.141,-81.4573
0.289698,0.279243,183.754,-81.4979
0.289798,0.279356,181.186,-81.5386
0.289898,0.279472,178.44,-81.5793
0.289998,0.27959,175.517,-81.6199
0.290098,0.27971,172.422,-81.6606
0.290198,0.279831,169.157,-81.7014
0.290298,0.279955,165.725,-81.7421
0.290398,0.280081,162.13,-81.7828
0.290498,0.280208,158.375,-81.8235
0.290598,0.280338,154.464,-81.8643
0.290698,0.280469,150.402,-81.9051
0.290798,0.280603,146.192,-81.9458
0.290898,0.280738,141.838,-81.9866
0.290998,0.280875,137.345,-82.0274
0.291098,0.281013,132.717,-82.0683
0.291198,0.281154,127.958,-82.1091
0.291298,0.281296,123.075,-82.1499
0.291398,0.28144,118.071,-82.1908
0.291498,0.281586,112.951,-82.2317
0.291598,0.281734,107.721,-82.2725
0.291698,0.281883,102.385,-82.3134
0.291798,0.282034,96.9497,-82.3544
0.291898,0.282186,91.4197,-82.3953
0.291998,0.28234,85.8007,-82.4362
0.292098,0.282496,80.0983,-82.4772
0.292198,0.282653,74.3181,-82.5181
0.292298,0.282812,68.466,-82.5591
0.292398,0.282972,62.5477,-82.6001
0.292498,0.283134,56.5691,-82.6411
0.292598,0.283297,50.5362,-82.6822
0.292698,0.283462,44.455,-82.7232
0.292798,0.283628,38.3315,-82.7643
0.292898,0.283795,32.1718,-82.8054
0.292998,0.283964,25.9821,-82.8465
0.293098,0.284134,19.7684,-82.8876
0.293198,0.284305,13.537,-82.9287
0.293298,0.284478,7.29412,-82.9699
0.293398,0.284652,1.04587,-83.0111
0.293498,0.284827,-5.20149,-83.0523
0.293598,0.285003,-11.4418,-83.0935
0.293698,0.285181,-17.6688,-83.1347
0.293798,0.285359,-23.8763,-83.1759
0.293898,0.285539,-30.0583,-83.2172
0.293998,0.28572,-36.2084,-83.2585
0.294098,0.285902,-42.3207,-83.2998
0.294198,0.286085,-48.3891,-83.3411
0.294298,0.286269,-54.4075,-83.3824
0.294398,0.286454,-60.37,-83.4238
0.294498,0.286639,-66.2706,-83.4651
0.294598,0.286826,-72.1036,-83.5065
0.294698,0.287014,-77.8631,-83.5479
0.294798,0.287202,-83.5435,-83.5894
0.294898,0.287392,-89.139,-83.6308
0.294998,0.287582,-94.6442,-83.6723
0.295098,0.287773,-100.054,-83.7138
0.295198,0.287964,-105.362,-83.7553
0.295298,0.288157,-110.564,-83.7968
0.295398,0.28835,-115.654,-83.8384
0.295498,0.288544,-120.628,-83.8799
0.295598,0.288738,-125.48,-83.9215
0.295698,0.288933,-130.206,-83.9632
0.295798,0.289129,-134.8,-84.0048
0.295898,0.289325,-139.26,-84.0464
0.295998,0.289522,-143.579,-84.0881
0.296098,0.289719,-147.754,-84.1298
0.296198,0.289917,-151.781,-84.1715
0.296298,0.290116,-155.656,-84.2133
0.296398,0.290314,-159.375,-84.255
0.296497,0.290513,-162.933,-84.2968
0.296597,0.290713,-166.329,-84.3386
0.296697,0.290913,-169.558,-84.3804
0.296797,0.291113,-172.617,-84.4223
0.296897,0.291314,-175.503,-84.4641
0.296997,0.291515,-178.214,-84.506
0.297097,0.291716,-180.746,-84.548
0.297197,0.291917,-183.098,-84.5899
0.297297,0.292119,-185.267,-84.6318
0.297397,0.292321,-187.25,-84.6738
0.297497,0.292523,-189.046,-84.7158
0.297597,0.292725,-190.654,-84.7578
0.297697,0.292927,-192.071,-84.7999
0.297797,0.29313,-193.296,-84.842
0.297897,0.293332,-194.328,-84.884
0.297997,0.293535,-195.167,-84.9262
0.298097,0.293737,-195.81,-84.9683
0.298197,0.29394,-196.259,-85.0105
0.298297,0.294143,-196.511,-85.0526
0.298397,0.294346,-196.568,-85.0948
0.298497,0.294548,-196.429,-85.1371
0.298597,0.294751,-196.094,-85.1793
0.298697,0.294954,-195.563,-85.2216
0.298797,0.295156,-194.838,-85.2639
0.298897,0.295359,-193.918,-85.3062
0.298997,0.295561,-192.806,-85.3486
0.299097,0.295763,-191.501,-85.3909
0.299197,0.295966,-190.006,-85.4333
0.299297,0.296168,-188.322,-85.4757
0.299397,0.296369,-186.451,-85.5182
0.299497,0.296571,-184.394,-85.5606
0.299597,0.296773,-182.153,-85.6031
0.299697,0.296974,-179.732,-85.6456
0.299797,0.297175,-177.132,-85.6881
0.299897,0.297376,-174.356,-85.7307
0.299997,0.297576,-171.406,-85.7733
0.300097,0.297776,-168.287,-85.8158
0.300197,0.297976,-165,-85.8585
0.300297,0.298176,-161.55,-85.9011
0.300397,0.298376,-157.939,-85.9438
0.300497,0.298575,-154.171,-85.9865
0.300597,0.298773,-150.251,-86.0292
0.300697,0.298972,-146.182,-86.0719
0.300797,0.29917,-141.967,-86.1147
0.300897,0.299368,-137.612,-86.1574
0.300997,0.299565,-133.121,-86.2002
0.301097,0.299762,-128.498,-86.2431
0.301197,0.299959,-123.748,-86.2859
0.301297,0.300155,-118.875,-86.3288
0.301397,0.300351,-113.885,-86.3717
0.301497,0.300547,-108.783,-86.4146
0.301597,0.300742,-103.573,-86.4575
0.301697,0.300936,-98.2606,-86.5005
0.301797,0.301131,-92.8516,-86.5435
0.301897,0.301324,-87.351,-86.5865
0.301997,0.301518,-81.7645,-86.6295
0.302097,0.301711,-76.0976,-86.6726
0.302197,0.301903,-70.3559,-86.7156
0.302297,0.302095,-64.5453,-86.7587
0.302397,0.302287,-58.6715,-86.8018
0.302497,0.302478,-52.7403,-86.845
0.302597,0.302669,-46.7578,-86.8881
0.302697,0.302859,-40.7298,-86.9313
0.302797,0.303048,-34.6624,-86.9745
0.302897,0.303238,-28.5616,-87.0178
0.302997,0.303426,-22.4335,-87.061
0.303097,0.303615,-16.2843,-87.1043
0.303197,0.303802,-10.1201,-87.1476
0.303297,0.30399,-3.94698,-87.1909
0.303397,0.304176,2.22887,-87.2342
0.303497,0.304363,8.40131,-87.2776
0.303597,0.304548,14.5642,-87.321
0.303697,0.304733,20.7113,-87.3644
0.303797,0.304918,26.8366,-87.4078
0.303897,0.305102,32.934,-87.4513
0.303997,0.305286,38.9974,-87.4947
0.304096,0.305469,45.0207,-87.5382
0.304196,0.305652,50.998,-87.5817
0.304296,0.305834,56.9233,-87.6253
0.304396,0.306016,62.7907,-87.6688
0.304496,0.306197,68.5944,-87.7124
0.304596,0.306377,74.3286,-87.756
0.304696,0.306557,79.9876,-87.7996
0.304796,0.306737,85.5659,-87.8432
0.304896,0.306916,91.0577,-87.8869
0.304996,0.307094,96.4577,-87.9306
0.305096,0.307272,101.761,-87.9743
0.305196,0.30745,106.961,-88.018
0.305296,0.307627,112.054,-88.0618
0.305396,0.307803,117.034,-88.1055
0.305496,0.307979,121.897,-88.1493
0.305596,0.308154,126.637,-88.1931
0.305696,0.308329,131.25,-88.2369
0.305796,0.308503,135.731,-88.2808
0.305896,0.308677,140.076,-88.3246
0.305996,0.30885,144.281,-88.3685
0.306096,0.309023,148.341,-88.4124
0.306196,0.309195,152.252,-88.4563
0.306296,0.309367,156.011,-88.5003
0.306396,0.309538,159.614,-88.5443
0.306496,0.309709,163.057,-88.5882
0.306596,0.309879,166.337,-88.6322
0.306696,0.310049,169.45,-88.6763
0.306796,0.310218,172.394,-88.7203
0.306896,0.310387,175.165,-88.7644
0.306996,0.310555,177.762,-88.8085
0.307096,0.310723,180.18,-88.8526
0.307196,0.31089,182.419,-88.8967
0.307296,0.311057,184.475,-88.9408
0.307396,0.311224,186.348,-88.985
0.307496,0.311389,188.034,-89.0292
0.307596,0.311555,189.532,-89.0734
0.307696,0.31172,190.841,-89.1176
0.307796,0.311884,191.96,-89.1618
0.307896,0.312048,192.887,-89.2061
0.307996,0.312212,193.622,-89.2504
0.308096,0.312375,194.163,-89.2946
0.308196,0.312538,194.511,-89.339
0.308296,0.3127,194.665,-89.3833
0.308396,0.312862,194.625,-89.4276
0.308496,0.313024,194.391,-89.472
0.308596,0.313185,193.963,-89.5164
0.308696,0.313346,193.343,-89.5608
0.308796,0.313506,192.529,-89.6052
0.308896,0.313666,191.524,-89.6496
0.308996,0.313825,190.328,-89.6941
0.309096,0.313985,188.942,-89.7386
0.309196,0.314143,187.369,-89.7831
0.309296,0.314302,185.609,-89.8276
0.309396,0.31446,183.665,-89.8721
0.309496,0.314618,181.537,-89.9167
0.309596,0.314775,179.23,-89.9612
0.309696,0.314932,176.744,-90.0058
0.309796,0.315089,174.082,-90.0504
0.309896,0.315245,171.247,-90.095
0.309996,0.315402,168.243,-90.1397
0.310096,0.315557,165.071,-90.1843
0.310196,0.315713,161.735,-90.229
0.310296,0.315868,158.239,-90.2737
0.310396,0.316023,154.585,-90.3184
0.310496,0.316178,150.779,-90.3631
0.310596,0.316333,146.823,-90.4079
0.310696,0.316487,142.721,-90.4526
0.310796,0.316641,138.478,-90.4974
0.310896,0.316795,134.097,-90.5422
0.310996,0.316948,129.584,-90.587
0.311096,0.317102,124.942,-90.6318
0.311196,0.317255,120.177,-90.6767
0.311296,0.317408,115.293,-90.7215
0.311396,0.317561,110.295,-90.7664
0.311496,0.317713,105.188,-90.8113
0.311595,0.317866,99.9777,-90.8562
0.311695,0.318018,94.6683,-90.9012
0.311795,0.31817,89.2657,-90.9461
0.311895,0.318322,83.7751,-90.9911
0.311995,0.318474,78.202,-91.0361
0.312095,0.318626,72.5522,-91.0811
0.312195,0.318777,66.8311,-91.1261
0.312295,0.318929,61.0446,-91.1711
0.312395,0.31908,55.1983,-91.2162
0.312495,0.319232,49.2981,-91.2612
0.312595,0.319383,43.35,-91.3063
0.312695,0.319534,37.3599,-91.3514
0.312795,0.319685,31.3337,-91.3965
0.312895,0.319836,25.2774,-91.4416
0.312995,0.319987,19.1971,-91.4868
0.313095,0.320138,13.0989,-91.532
0.313195,0.320289,6.98882,-91.5771
0.313295,0.32044,0.872974,-91.6223
0.313395,0.320591,-5.24254,-91.6675
0.313495,0.320742,-11.3516,-91.7128
0.313595,0.320893,-17.4482,-91.758
0.313695,0.321044,-23.5262,-91.8033
0.313795,0.321195,-29.5796,-91.8485
0.313895,0.321346,-35.6023,-91.8938
0.313995,0.321497,-41.5883,-91.9391
0.314095,0.321648,-47.5317,-91.9845
0.314195,0.321799,-53.4266,-92.0298
0.314295,0.32195,-59.267,-92.0752
0.314395,0.322101,-65.0473,-92.1205
0.314495,0.322252,-70.7616,-92.1659
0.314595,0.322404,-76.4043,-92.2113
0.314695,0.322555,-81.9697,-92.2567
0.314795,0.322707,-87.4523,-92.3022
0.314895,0.322858,-92.8468,-92.3476
0.314995,0.32301,-98.1476,-92.3931
0.315095,0.323162,-103.35,-92.4386
0.315195,0.323313,-108.448,-92.4841
0.315295,0.323465,-113.436,-92.5296
0.315395,0.323617,-118.311,-92.5751
0.315495,0.32377,-123.067,-92.6207
0.315595,0.323922,-127.7,-92.6662
0.315695,0.324075,-132.204,-92.7118
0.315795,0.324227,-136.576,-92.7574
0.315895,0.32438,-140.811,-92.803
0.315995,0.324533,-144.904,-92.8486
0.316095,0.324686,-148.853,-92.8943
0.316195,0.324839,-152.652,-92.9399
0.316295,0.324993,-156.299,-92.9856
0.316395,0.325146,-159.789,-93.0313
0.316495,0.3253,-163.119,-93.077
0.316595,0.325454,-166.286,-93.1227
0.316695,0.325608,-169.287,-93.1684
0.316795,0.325763,-172.119,-93.2142
0.316895,0.325917,-174.778,-93.2599
0.316995,0.326072,-177.263,-93.3057
0.317095,0.326227,-179.571,-93.3515
0.317195,0.326382,-181.7,-93.3973
0.317295,0.326537,-183.647,-93.4431
0.317395,0.326693,-185.411,-93.489
0.317495,0.326849,-186.989,-93.5348
0.317595,0.327005,-188.382,-93.5807
0.317695,0.327161,-189.586,-93.6266
0.317795,0.327318,-190.601,-93.6725
0.317895,0.327475,-191.427,-93.7184
0.317995,0.327632,-192.061,-93.7644
0.318095,0.327789,-192.504,-93.8103
0.318195,0.327947,-192.756,-93.8563
0.318295,0.328104,-192.815,-93.9023
0.318395,0.328263,-192.682,-93.9483
0.318495,0.328421,-192.358,-93.9943
0.318595,0.32858,-191.842,-94.0403
0.318695,0.328739,-191.135,-94.0864
0.318795,0.328898,-190.238,-94.1324
0.318895,0.329057,-189.152,-94.1785
0.318995,0.329217,-187.878,-94.2246
0.319095,0.329377,-186.417,-94.2707
0.319194,0.329538,-184.771,-94.3169
0.319294,0.329699,-182.941,-94.363
0.319394,0.32986,-180.929,-94.4092
0.319494,0.330021,-178.738,-94.4553
0.319594,0.330183,-176.37,-94.5015
0.319694,0.330345,-173.826,-94.5477
0.319794,0.330507,-171.11,-94.594
0.319894,0.33067,-168.225,-94.6402
0.319994,0.330833,-165.172,-94.6865
0.320094,0.330996,-161.956,-94.7327
0.320194,0.33116,-158.58,-94.779
0.320294,0.331324,-155.046,-94.8253
0.320394,0.331488,-151.359,-94.8717
0.320494,0.331653,-147.523,-94.918
0.320594,0.331818,-143.54,-94.9643
0.320694,0.331984,-139.416,-95.0107
0.320794,0.33215,-135.154,-95.0571
0.320894,0.332316,-130.758,-95.1035
0.320994,0.332483,-126.234,-95.1499
0.321094,0.33265,-121.584,-95.1964
0.321194,0.332817,-116.816,-95.2428
0.321294,0.332985,-111.932,-95.2893
0.321394,0.333153,-106.938,-95.3358
0.321494,0.333322,-101.839,-95.3823
0.321594,0.333491,-96.6397,-95.4288
0.321694,0.33366,-91.3459,-95.4753
0.321794,0.33383,-85.9626,-95.5219
0.321894,0.334,-80.4952,-95.5685
0.321994,0.334171,-74.9492,-95.6151
0.322094,0.334342,-69.3302,-95.6617
0.322194,0.334513,-63.6437,-95.7083
0.322294,0.334685,-57.8955,-95.7549
0.322394,0.334857,-52.0912,-95.8016
0.322494,0.33503,-46.2368,-95.8483
0.322594,0.335203,-40.3381,-95.895
0.322694,0.335377,-34.4009,-95.9417
0.322794,0.335551,-28.4312,-95.9884
0.322894,0.335725,-22.435,-96.0351
0.322994,0.3359,-16.4181,-96.0819
0.323094,0.336075,-10.3868,-96.1287
0.323194,0.336251,-4.3469,-96.1755
0.323294,0.336427,1.69549,-96.2223
0.323394,0.336604,7.73436,-96.2691
0.323494,0.336781,13.7637,-96.3159
0.323594,0.336959,19.7775,-96.3628
0.323694,0.337136,25.7697,-96.4097
0.323794,0.337315,31.7344,-96.4566
0.323894,0.337494,37.6656,-96.5035
0.323994,0.337673,43.5575,-96.5504
0.324094,0.337853,49.4041,-96.5974
0.324194,0.338033,55.1997,-96.6443
0.324294,0.338213,60.9384,-96.6913
0.324394,0.338394,66.6146,-96.7383
0.324494,0.338576,72.2227,-96.7853
0.324594,0.338758,77.7569,-96.8324
0.324694,0.33894,83.212,-96.8794
0.324794,0.339123,88.5823,-96.9265
0.324894,0.339306,93.8627,-96.9736
0.324994,0.33949,99.0478,-97.0207
0.325094,0.339674,104.132,-97.0678
0.325194,0.339859,109.112,-97.115
0.325294,0.340044,113.981,-97.1621
0.325394,0.34023,118.734,-97.2093
0.325494,0.340415,123.368,-97.2565
0.325594,0.340602,127.877,-97.3037
0.325694,0.340789,132.258,-97.351
0.325794,0.340976,136.505,-97.3982
0.325894,0.341164,140.614,-97.4455
0.325994,0.341352,144.582,-97.4928
0.326094,0.34154,148.405,-97.5401
0.326194,0.341729,152.078,-97.5874
0.326294,0.341919,155.599,-97.6347
0.326394,0.342109,158.963,-97.6821
0.326494,0.342299,162.167,-97.7295
0.326594,0.34249,165.209,-97.7769
0.326694,0.342681,168.085,-97.8243
0.326793,0.342873,170.792,-97.8717
0.326893,0.343065,173.328,-97.9192
0.326993,0.343257,175.691,-97.9666
0.327093,0.34345,177.877,-98.0141
0.327193,0.343643,179.885,-98.0616
0.327293,0.343837,181.713,-98.1092
0.327393,0.344031,183.359,-98.1567
0.327493,0.344226,184.822,-98.2043
0.327593,0.344421,186.1,-98.2519
0.327693,0.344616,187.192,-98.2995
0.327793,0.344812,188.097,-98.3471
0.327893,0.345008,188.814,-98.3947
0.327993,0.345205,189.342,-98.4424
0.328093,0.345402,189.681,-98.4901
0.328193,0.345599,189.831,-98.5377
0.328293,0.345797,189.791,-98.5855
0.328393,0.345996,189.562,-98.6332
0.328493,0.346194,189.144,-98.6809
0.328593,0.346393,188.537,-98.7287
0.328693,0.346593,187.743,-98.7765
0.328793,0.346793,186.761,-98.8243
0.328893,0.346993,185.594,-98.8721
0.328993,0.347194,184.241,-98.92
0.329093,0.347395,182.705,-98.9679
0.329193,0.347597,180.988,-99.0157
0.329293,0.347799,179.09,-99.0637
0.329393,0.348001,177.015,-99.1116
0.329493,0.348204,174.763,-99.1595
0.329593,0.348407,172.338,-99.2075
0.329693,0.348611,169.742,-99.2555
0.329793,0.348815,166.977,-99.3035
0.329893,0.349019,164.047,-99.3515
0.329993,0.349224,160.954,-99.3995
0.330093,0.349429,157.701,-99.4476
0.330193,0.349635,154.292,-99.4957
0.330293,0.349841,150.731,-99.5438
0.330393,0.350047,147.02,-99.5919
0.330493,0.350254,143.164,-99.6401
0.330593,0.350461,139.166,-99.6882
0.330693,0.350669,135.031,-99.7364
0.330793,0.350877,130.762,-99.7846
0.330893,0.351085,126.365,-99.8328
0.330993,0.351294,121.843,-99.8811
0.331093,0.351503,117.201,-99.9293
0.331193,0.351713,112.443,-99.9776
0.331293,0.351923,107.576,-100.026
0.331393,0.352134,102.602,-100.074
0.331493,0.352344,97.5281,-100.123
0.331593,0.352556,92.3586,-100.171
0.331693,0.352767,87.0987,-100.219
0.331793,0.352979,81.7539,-100.268
0.331893,0.353192,76.3294,-100.316
0.331993,0.353405,70.8307,-100.365
0.332093,0.353618,65.2633,-100.413
0.332193,0.353832,59.6329,-100.462
0.332293,0.354046,53.945,-100.51
0.332393,0.35426,48.2053,-100.559
0.332493,0.354475,42.4197,-100.607
0.332593,0.354691,36.5939,-100.656
0.332693,0.354906,30.7338,-100.704
0.332793,0.355122,24.8452,-100.753
0.332893,0.355339,18.934,-100.802
0.332993,0.355556,13.0062,-100.85
0.333093,0.355773,7.06762,-100.899
0.333193,0.355991,1.12426,-100.948
0.333293,0.356209,-4.81794,-100.996
0.333393,0.356427,-10.7531,-101.045
0.333493,0.356646,-16.6751,-101.094
0.333593,0.356865,-22.5783,-101.143
0.333693,0.357085,-28.4566,-101.191
0.333793,0.357305,-34.3042,-101.24
0.333893,0.357525,-40.1153,-101.289
0.333993,0.357746,-45.884,-101.338
0.334093,0.357967,-51.6047,-101.387
0.334193,0.358189,-57.2715,-101.436
0.334293,0.358411,-62.879,-101.485
0.334392,0.358633,-68.4214,-101.533
0.334492,0.358856,-73.8932,-101.582
0.334592,0.359079,-79.2891,-101.631
0.334692,0.359303,-84.6037,-101.68
0.334792,0.359527,-89.8316,-101.729
0.334892,0.359751,-94.9676,-101.779
0.334992,0.359976,-100.007,-101.828
0.335092,0.360201,-104.944,-101.877
0.335192,0.360426,-109.774,-101.926
0.335292,0.360652,-114.493,-101.975
0.335392,0.360878,-119.095,-102.024
0.335492,0.361105,-123.577,-102.073
0.335592,0.361332,-127.933,-102.122
0.335692,0.361559,-132.16,-102.172
0.335792,0.361787,-136.253,-102.221
0.335892,0.362015,-140.208,-102.27
0.335992,0.362243,-144.021,-102.319
0.336092,0.362472,-147.689,-102.369
0.336192,0.362701,-151.207,-102.418
0.336292,0.36293,-154.573,-102.467
0.336392,0.36316,-157.784,-102.517
0.336492,0.36339,-160.835,-102.566
0.336592,0.363621,-163.724,-102.615
0.336692,0.363852,-166.448,-102.665
0.336792,0.364083,-169.005,-102.714
0.336892,0.364314,-171.391,-102.764
0.336992,0.364546,-173.606,-102.813
0.337092,0.364779,-175.646,-102.863
0.337192,0.365011,-177.509,-102.912
0.337292,0.365244,-179.194,-102.962
0.337392,0.365477,-180.699,-103.011
0.337492,0.365711,-182.023,-103.061
0.337592,0.365945,-183.165,-103.111
0.337692,0.366179,-184.123,-103.16
0.337792,0.366414,-184.896,-103.21
0.337892,0.366649,-185.484,-103.26
0.337992,0.366885,-185.886,-103.309
0.338092,0.36712,-186.102,-103.359
0.338192,0.367356,-186.132,-103.409
0.338292,0.367593,-185.976,-103.459
0.338392,0.367829,-185.634,-103.508
0.338492,0.368067,-185.106,-103.558
0.338592,0.368304,-184.394,-103.608
0.338692,0.368542,-183.497,-103.658
0.338792,0.36878,-182.417,-103.708
0.338892,0.369018,-181.155,-103.758
0.338992,0.369257,-179.713,-103.808
0.339092,0.369496,-178.091,-103.857
0.339192,0.369736,-176.292,-103.907
0.339292,0.369975,-174.317,-103.957
0.339392,0.370216,-172.169,-104.007
0.339492,0.370456,-169.85,-104.057
0.339592,0.370697,-167.361,-104.108
0.339692,0.370938,-164.706,-104.158
0.339792,0.37118,-161.888,-104.208
0.339892,0.371421,-158.908,-104.258
0.339992,0.371664,-155.771,-104.308
0.340092,0.371906,-152.48,-104.358
0.340192,0.372149,-149.037,-104.408
0.340292,0.372392,-145.447,-104.458
0.340392,0.372636,-141.713,-104.509
0.340492,0.37288,-137.839,-104.559
0.340592,0.373124,-133.828,-104.609
0.340692,0.373369,-129.685,-104.659
0.340792,0.373614,-125.415,-104.71
0.340892,0.373859,-121.02,-104.76
0.340992,0.374105,-116.507,-104.81
0.341092,0.374351,-111.878,-104.861
0.341192,0.374597,-107.14,-104.911
