time,|psi2|,i1alpha,motorMechanicalAngularVelocity
0.760114,1.00862,-12.2139,-157.102
0.760214,1.00862,-12.2066,-157.102
0.760314,1.00862,-12.1873,-157.102
0.760414,1.00862,-12.1559,-157.102
0.760514,1.00862,-12.1125,-157.102
0.760614,1.00862,-12.0572,-157.102
0.760714,1.00862,-11.9899,-157.102
0.760814,1.00862,-11.9108,-157.102
0.760914,1.00862,-11.8199,-157.102
0.761014,1.00862,-11.7174,-157.102
0.761114,1.00862,-11.6033,-157.102
0.761214,1.00862,-11.4777,-157.102
0.761314,1.00862,-11.3408,-157.102
0.761414,1.00862,-11.1927,-157.102
0.761514,1.00862,-11.0335,-157.102
0.761614,1.00862,-10.8634,-157.102
0.761714,1.00862,-10.6826,-157.102
0.761814,1.00862,-10.4913,-157.102
0.761914,1.00862,-10.2896,-157.102
0.762014,1.00862,-10.0777,-157.102
0.762114,1.00862,-9.85589,-157.102
0.762214,1.00862,-9.62433,-157.102
0.762314,1.00862,-9.38326,-157.102
0.762414,1.00862,-9.13293,-157.102
0.762514,1.00862,-8.87358,-157.102
0.762614,1.00862,-8.60546,-157.102
0.762714,1.00862,-8.32885,-157.102
0.762814,1.00862,-8.04401,-157.102
0.762914,1.00862,-7.75122,-157.102
0.763014,1.00862,-7.45079,-157.102
0.763114,1.00862,-7.14299,-157.102
0.763214,1.00862,-6.82814,-157.102
0.763314,1.00862,-6.50654,-157.102
0.763414,1.00862,-6.17852,-157.102
0.763514,1.00862,-5.8444,-157.102
0.763614,1.00862,-5.50451,-157.102
0.763714,1.00862,-5.15918,-157.102
0.763814,1.00862,-4.80875,-157.102
0.763914,1.00862,-4.45358,-157.102
0.764014,1.00862,-4.09401,-157.102
0.764114,1.00862,-3.7304,-157.102
0.764214,1.00862,-3.3631,-157.102
0.764314,1.00862,-2.99248,-157.102
0.764414,1.00862,-2.61891,-157.102
0.764515,1.00862,-2.24275,-157.102
0.764615,1.00862,-1.86437,-157.102
0.764715,1.00862,-1.48416,-157.102
0.764815,1.00862,-1.10248,-157.102
0.764915,1.00862,-0.719708,-157.102
0.765015,1.00862,-0.336228,-157.102
0.765115,1.00862,0.0475832,-157.102
0.765215,1.00862,0.431347,-157.102
0.765315,1.00862,0.814685,-157.102
0.765415,1.00862,1.19722,-157.102
0.765515,1.00862,1.57857,-157.102
0.765615,1.00862,1.95836,-157.102
0.765715,1.00862,2.33622,-157.102
0.765815,1.00862,2.71177,-157.102
0.765915,1.00862,3.08465,-157.102
0.766015,1.00862,3.45447,-157.102
0.766115,1.00862,3.82089,-157.103
0.766215,1.00862,4.18353,-157.103
0.766315,1.00862,4.54204,-157.103
0.766415,1.00862,4.89607,-157.103
0.766515,1.00862,5.24526,-157.103
0.766615,1.00862,5.58927,-157.103
0.766715,1.00862,5.92776,-157.103
0.766815,1.00862,6.2604,-157.103
0.766915,1.00862,6.58686,-157.103
0.767015,1.00862,6.90681,-157.103
0.767115,1.00862,7.21994,-157.103
0.767215,1.00862,7.52595,-157.103
0.767315,1.00862,7.82452,-157.103
0.767415,1.00862,8.11537,-157.103
0.767515,1.00862,8.3982,-157.103
0.767615,1.00862,8.67274,-157.103
0.767715,1.00862,8.93871,-157.103
0.767815,1.00862,9.19587,-157.103
0.767915,1.00862,9.44394,-157.103
0.768015,1.00862,9.68268,-157.103
0.768115,1.00862,9.91187,-157.103
0.768215,1.00862,10.1313,-157.103
0.768315,1.00862,10.3407,-157.103
0.768415,1.00862,10.5398,-157.103
0.768515,1.00862,10.7286,-157.103
0.768615,1.00862,10.9068,-157.103
0.768715,1.00862,11.0742,-157.103
0.768815,1.00862,11.2307,-157.103
0.768915,1.00862,11.3761,-157.103
0.769015,1.00862,11.5103,-157.103
0.769115,1.00862,11.633,-157.103
0.769215,1.00862,11.7444,-157.103
0.769315,1.00862,11.8441,-157.103
0.769415,1.00862,11.9321,-157.103
0.769515,1.00862,12.0083,-157.103
0.769615,1.00862,12.0727,-157.103
0.769715,1.00862,12.1252,-157.103
0.769815,1.00862,12.1657,-157.103
0.769915,1.00862,12.1941,-157.103
0.770015,1.00862,12.2106,-157.103
0.770115,1.00862,12.215,-157.103
0.770215,1.00862,12.2073,-157.103
0.770315,1.00862,12.1875,-157.103
0.770415,1.00862,12.1558,-157.103
0.770516,1.00862,12.112,-157.103
0.770616,1.00862,12.0563,-157.103
0.770716,1.00862,11.9887,-157.103
0.770816,1.00862,11.9092,-157.103
0.770916,1.00862,11.818,-157.103
0.771016,1.00862,11.7151,-157.103
0.771116,1.00862,11.6006,-157.103
0.771216,1.00862,11.4747,-157.103
0.771316,1.00862,11.3375,-157.103
0.771416,1.00862,11.1891,-157.103
0.771516,1.00862,11.0296,-157.103
0.771616,1.00862,10.8592,-157.103
0.771716,1.00861,10.6781,-157.103
0.771816,1.00861,10.4865,-157.103
0.771916,1.00861,10.2845,-157.103
0.772016,1.00861,10.0724,-157.103
0.772116,1.00861,9.85029,-157.103
0.772216,1.00861,9.61848,-157.103
0.772316,1.00861,9.37718,-157.103
0.772416,1.00861,9.12661,-157.103
0.772516,1.00861,8.86704,-157.103
0.772616,1.00861,8.59871,-157.104
0.772716,1.00861,8.32189,-157.104
0.772816,1.00861,8.03686,-157.104
0.772916,1.00861,7.74389,-157.104
0.773016,1.00861,7.44328,-157.104
0.773116,1.00861,7.13531,-157.104
0.773216,1.00861,6.82031,-157.104
0.773316,1.00862,6.49856,-157.104
0.773416,1.00862,6.17041,-157.104
0.773516,1.00862,5.83616,-157.104
0.773616,1.00862,5.49614,-157.104
0.773716,1.00862,5.15071,-157.104
0.773816,1.00862,4.80018,-157.104
0.773916,1.00862,4.44492,-157.104
0.774016,1.00862,4.08527,-157.104
0.774116,1.00862,3.72158,-157.104
0.774216,1.00862,3.35422,-157.104
0.774316,1.00862,2.98354,-157.104
0.774416,1.00862,2.60992,-157.104
0.774516,1.00862,2.23373,-157.104
0.774616,1.00862,1.85533,-157.104
0.774716,1.00862,1.47509,-157.104
0.774816,1.00862,1.0934,-157.104
0.774916,1.00862,0.710623,-157.104
0.775016,1.00862,0.327146,-157.104
0.775116,1.00862,-0.0566541,-157.104
0.775216,1.00862,-0.4404,-157.104
0.775316,1.00862,-0.823711,-157.104
0.775416,1.00862,-1.20621,-157.104
0.775516,1.00862,-1.58752,-157.104
0.775616,1.00862,-1.96726,-157.104
0.775716,1.00862,-2.34507,-157.104
0.775816,1.00862,-2.72056,-157.104
0.775916,1.00862,-3.09336,-157.104
0.776016,1.00862,-3.46311,-157.104
0.776116,1.00862,-3.82944,-157.104
0.776216,1.00862,-4.192,-157.104
0.776316,1.00862,-4.55042,-157.104
0.776416,1.00862,-4.90434,-157.104
0.776516,1.00862,-5.25343,-157.104
0.776617,1.00862,-5.59733,-157.104
0.776717,1.00862,-5.93571,-157.104
0.776817,1.00862,-6.26823,-157.104
0.776917,1.00862,-6.59456,-157.104
0.777017,1.00862,-6.91439,-157.104
0.777117,1.00862,-7.22739,-157.104
0.777217,1.00862,-7.53326,-157.104
0.777317,1.00862,-7.83169,-157.104
0.777417,1.00862,-8.12239,-157.104
0.777517,1.00862,-8.40508,-157.104
0.777617,1.00862,-8.67947,-157.104
0.777717,1.00862,-8.9453,-157.104
0.777817,1.00862,-9.20229,-157.104
0.777917,1.00862,-9.45021,-157.104
0.778017,1.00862,-9.68879,-157.104
0.778117,1.00862,-9.91781,-157.104
0.778217,1.00862,-10.137,-157.104
0.778317,1.00862,-10.3463,-157.104
0.778417,1.00862,-10.5453,-157.104
0.778517,1.00862,-10.7339,-157.104
0.778617,1.00862,-10.9119,-157.104
0.778717,1.00862,-11.0792,-157.104
0.778817,1.00862,-11.2355,-157.104
0.778917,1.00862,-11.3807,-157.104
0.779017,1.00862,-11.5147,-157.104
0.779117,1.00862,-11.6373,-157.104
0.779217,1.00862,-11.7484,-157.105
0.779317,1.00862,-11.848,-157.105
0.779417,1.00862,-11.9358,-157.105
0.779517,1.00862,-12.0119,-157.105
0.779617,1.00862,-12.0761,-157.105
0.779717,1.00862,-12.1284,-157.105
0.779817,1.00862,-12.1687,-157.105
0.779917,1.00862,-12.197,-157.105
0.780017,1.00861,-12.2133,-157.105
0.780117,1.00861,-12.2175,-157.105
0.780217,1.00861,-12.2097,-157.105
0.780317,1.00861,-12.1898,-157.105
0.780417,1.00861,-12.1578,-157.105
0.780517,1.00861,-12.1139,-157.105
0.780617,1.00861,-12.058,-157.105
0.780717,1.00861,-11.9903,-157.105
0.780817,1.00861,-11.9106,-157.105
0.780917,1.00861,-11.8193,-157.105
0.781017,1.00861,-11.7162,-157.105
0.781117,1.00861,-11.6016,-157.105
0.781217,1.00861,-11.4756,-157.105
0.781317,1.00861,-11.3382,-157.105
0.781417,1.00861,-11.1896,-157.105
0.781517,1.00861,-11.03,-157.105
0.781617,1.00861,-10.8595,-157.105
0.781717,1.00861,-10.6783,-157.105
0.781817,1.00861,-10.4865,-157.105
0.781917,1.00861,-10.2844,-157.105
0.782017,1.00861,-10.0721,-157.105
0.782117,1.00861,-9.84994,-157.105
0.782217,1.00861,-9.61802,-157.105
0.782317,1.00861,-9.3766,-157.105
0.782417,1.00861,-9.12592,-157.105
0.782517,1.00861,-8.86624,-157.105
0.782618,1.00861,-8.5978,-157.105
0.782718,1.00861,-8.32088,-157.105
0.782818,1.00861,-8.03575,-157.105
0.782918,1.00861,-7.74269,-157.105
0.783018,1.00861,-7.44198,-157.105
0.783118,1.00861,-7.13392,-157.105
0.783218,1.00861,-6.81883,-157.105
0.783318,1.00861,-6.497,-157.105
0.783418,1.00861,-6.16876,-157.105
0.783518,1.00861,-5.83443,-157.105
0.783618,1.00861,-5.49434,-157.105
0.783718,1.00861,-5.14883,-157.105
0.783818,1.00862,-4.79824,-157.105
0.783918,1.00862,-4.44291,-157.105
0.784018,1.00862,-4.08319,-157.105
0.784118,1.00862,-3.71944,-157.105
0.784218,1.00862,-3.35202,-157.105
0.784318,1.00862,-2.98129,-157.105
0.784418,1.00862,-2.60762,-157.105
0.784518,1.00862,-2.23137,-157.105
0.784618,1.00862,-1.85292,-157.105
0.784718,1.00862,-1.47264,-157.105
0.784818,1.00862,-1.09091,-157.105
0.784918,1.00862,-0.708096,-157.105
0.785018,1.00862,-0.324581,-157.105
0.785118,1.00862,0.0592529,-157.105
0.785218,1.00862,0.44303,-157.105
0.785318,1.00862,0.826373,-157.105
0.785418,1.00862,1.2089,-157.105
0.785518,1.00862,1.59024,-157.105
0.785618,1.00862,1.97,-157.105
0.785718,1.00862,2.34783,-157.105
0.785818,1.00862,2.72333,-157.106
0.785918,1.00862,3.09616,-157.106
0.786018,1.00862,3.46593,-157.106
0.786118,1.00862,3.83227,-157.106
0.786218,1.00862,4.19484,-157.106
0.786318,1.00862,4.55328,-157.106
0.786418,1.00862,4.90722,-157.106
0.786518,1.00862,5.25631,-157.106
0.786618,1.00862,5.60023,-157.106
0.786718,1.00862,5.93861,-157.106
0.786818,1.00862,6.27114,-157.106
0.786918,1.00862,6.59748,-157.106
0.787018,1.00862,6.91731,-157.106
0.787118,1.00862,7.23032,-157.106
0.787218,1.00862,7.53619,-157.106
0.787318,1.00862,7.83463,-157.106
0.787418,1.00862,8.12533,-157.106
0.787518,1.00862,8.40802,-157.106
0.787618,1.00862,8.68241,-157.106
0.787718,1.00862,8.94824,-157.106
0.787818,1.00862,9.20523,-157.106
0.787918,1.00862,9.45314,-157.106
0.788018,1.00862,9.69172,-157.106
0.788118,1.00862,9.92074,-157.106
0.788218,1.00862,10.14,-157.106
0.788318,1.00862,10.3492,-157.106
0.788418,1.00862,10.5482,-157.106
0.788518,1.00862,10.7368,-157.106
0.788619,1.00862,10.9148,-157.106
0.788719,1.00862,11.082,-157.106
0.788819,1.00862,11.2383,-157.106
0.788919,1.00862,11.3835,-157.106
0.789019,1.00862,11.5175,-157.106
0.789119,1.00862,11.6401,-157.106
0.789219,1.00862,11.7512,-157.106
0.789319,1.00862,11.8508,-157.106
0.789419,1.00862,11.9386,-157.106
0.789519,1.00862,12.0146,-157.106
0.789619,1.00862,12.0788,-157.106
0.789719,1.00862,12.1311,-157.106
0.789819,1.00862,12.1714,-157.106
0.789919,1.00862,12.1996,-157.106
0.790019,1.00862,12.2159,-157.106
0.790119,1.00862,12.2201,-157.106
0.790219,1.00862,12.2122,-157.106
0.790319,1.00862,12.1923,-157.106
0.790419,1.00862,12.1603,-157.106
0.790519,1.00862,12.1164,-157.106
0.790619,1.00862,12.0604,-157.106
0.790719,1.00862,11.9926,-157.106
0.790819,1.00862,11.913,-157.106
0.790919,1.00862,11.8216,-157.106
0.791019,1.00862,11.7185,-157.106
0.791119,1.00862,11.6038,-157.106
0.791219,1.00862,11.4778,-157.106
0.791319,1.00862,11.3403,-157.106
0.791419,1.00862,11.1917,-157.106
0.791519,1.00862,11.0321,-157.106
0.791619,1.00862,10.8615,-157.106
0.791719,1.00862,10.6803,-157.106
0.791819,1.00862,10.4884,-157.106
0.791919,1.00862,10.2863,-157.106
0.792019,1.00862,10.074,-157.106
0.792119,1.00862,9.85173,-157.106
0.792219,1.00862,9.61976,-157.106
0.792319,1.00862,9.3783,-157.106
0.792419,1.00862,9.12757,-157.106
0.792519,1.00862,8.86785,-157.106
0.792619,1.00862,8.59936,-157.106
0.792719,1.00862,8.3224,-157.106
0.792819,1.00862,8.03722,-157.106
0.792919,1.00862,7.7441,-157.106
0.793019,1.00862,7.44334,-157.106
0.793119,1.00862,7.13524,-157.106
0.793219,1.00862,6.8201,-157.106
0.793319,1.00862,6.49822,-157.106
0.793419,1.00862,6.16993,-157.106
0.793519,1.00862,5.83555,-157.106
0.793619,1.00862,5.49542,-157.106
0.793719,1.00862,5.14986,-157.106
0.793819,1.00862,4.79921,-157.106
0.793919,1.00862,4.44383,-157.106
0.794019,1.00862,4.08406,-157.106
0.794119,1.00862,3.72027,-157.106
0.794219,1.00862,3.3528,-157.106
0.794319,1.00862,2.98202,-157.106
0.794419,1.00862,2.60829,-157.106
0.794519,1.00862,2.232,-157.106
0.79462,1.00862,1.85349,-157.106
0.79472,1.00862,1.47316,-157.106
0.79482,1.00862,1.09138,-157.106
0.79492,1.00862,0.708511,-157.106
0.79502,1.00862,0.324945,-157.106
0.79512,1.00862,-0.0589424,-157.106
0.79522,1.00862,-0.442774,-157.106
0.79532,1.00862,-0.826169,-157.106
0.79542,1.00862,-1.20875,-157.106
0.79552,1.00862,-1.59014,-157.106
0.79562,1.00862,-1.96996,-157.106
0.79572,1.00862,-2.34784,-157.106
0.79582,1.00863,-2.72341,-157.106
0.79592,1.00863,-3.09629,-157.106
0.79602,1.00863,-3.46611,-157.106
0.79612,1.00863,-3.83252,-157.106
0.79622,1.00863,-4.19514,-157.106
0.79632,1.00863,-4.55363,-157.106
0.79642,1.00863,-4.90762,-157.106
0.79652,1.00863,-5.25677,-157.106
0.79662,1.00863,-5.60074,-157.106
0.79672,1.00863,-5.93917,-157.106
0.79682,1.00863,-6.27175,-157.106
0.79692,1.00863,-6.59814,-157.106
0.79702,1.00863,-6.91802,-157.106
0.79712,1.00863,-7.23108,-157.106
0.79722,1.00863,-7.537,-157.106
0.79732,1.00863,-7.83548,-157.106
0.79742,1.00863,-8.12623,-157.106
0.79752,1.00863,-8.40896,-157.106
0.79762,1.00863,-8.6834,-157.106
0.79772,1.00863,-8.94926,-157.106
0.79782,1.00863,-9.2063,-157.106
0.79792,1.00863,-9.45425,-157.106
0.79802,1.00863,-9.69287,-157.106
0.79812,1.00863,-9.92192,-157.106
0.79822,1.00863,-10.1412,-157.106
0.79832,1.00863,-10.3504,-157.106
0.79842,1.00863,-10.5495,-157.106
0.79852,1.00863,-10.7381,-157.106
0.79862,1.00863,-10.9162,-157.106
0.79872,1.00863,-11.0834,-157.106
0.79882,1.00863,-11.2398,-157.106
0.79892,1.00863,-11.385,-157.106
0.79902,1.00863,-11.519,-157.106
0.79912,1.00863,-11.6416,-157.106
0.79922,1.00863,-11.7528,-157.106
0.79932,1.00863,-11.8523,-157.106
0.79942,1.00863,-11.9402,-157.106
0.79952,1.00863,-12.0162,-157.106
0.79962,1.00863,-12.0804,-157.106
0.79972,1.00863,-12.1327,-157.106
0.79982,1.00863,-12.173,-157.106
0.79992,1.00863,-12.2013,-157.106
0.80002,1.00863,-12.2176,-157.106
0.80012,1.00863,-12.2218,-157.106
0.80022,1.00863,-12.2139,-157.106
0.80032,1.00863,-12.194,-157.106
0.80042,1.00863,-12.1621,-157.106
0.80052,1.00863,-12.1181,-157.106
0.80062,1.00863,-12.0622,-157.106
0.800721,1.00863,-11.9944,-157.106
0.800821,1.00863,-11.9147,-157.106
0.800921,1.00863,-11.8233,-157.106
0.801021,1.00863,-11.7202,-157.107
0.801121,1.00863,-11.6056,-157.107
0.801221,1.00863,-11.4795,-157.107
0.801321,1.00863,-11.342,-157.107
0.801421,1.00863,-11.1934,-157.107
0.801521,1.00863,-11.0337,-157.107
0.801621,1.00863,-10.8632,-157.107
0.801721,1.00863,-10.6819,-157.107
0.801821,1.00863,-10.4901,-157.107
0.801921,1.00863,-10.2879,-157.107
0.802021,1.00863,-10.0756,-157.107
0.802121,1.00863,-9.8533,-157.107
0.802221,1.00863,-9.62131,-157.107
0.802321,1.00863,-9.37982,-157.107
0.802421,1.00863,-9.12907,-157.107
0.802521,1.00863,-8.86931,-157.107
0.802621,1.00863,-8.6008,-157.107
0.802721,1.00863,-8.3238,-157.107
0.802821,1.00863,-8.03858,-157.107
0.802921,1.00863,-7.74544,-157.107
0.803021,1.00863,-7.44465,-157.107
0.803121,1.00863,-7.13651,-157.107
0.803221,1.00863,-6.82133,-157.107
0.803321,1.00863,-6.49941,-157.107
0.803421,1.00863,-6.17109,-157.107
0.803521,1.00863,-5.83667,-157.107
0.803621,1.00863,-5.49649,-157.107
0.803721,1.00863,-5.15089,-157.107
0.803821,1.00863,-4.8002,-157.107
0.803921,1.00863,-4.44477,-157.107
0.804021,1.00863,-4.08496,-157.107
0.804121,1.00863,-3.72111,-157.107
0.804221,1.00863,-3.35359,-157.107
0.804321,1.00863,-2.98276,-157.107
0.804421,1.00863,-2.60899,-157.107
0.804521,1.00863,-2.23264,-157.107
0.804621,1.00863,-1.85408,-157.107
0.804721,1.00863,-1.4737,-157.107
0.804821,1.00863,-1.09186,-157.107
0.804921,1.00863,-0.70894,-157.107
0.805021,1.00863,-0.325321,-157.107
0.805121,1.00863,0.0586197,-157.107
0.805221,1.00863,0.442504,-157.107
0.805321,1.00863,0.825954,-157.107
0.805421,1.00863,1.20859,-157.107
0.805521,1.00863,1.59003,-157.107
0.805621,1.00863,1.96991,-157.107
0.805721,1.00863,2.34784,-157.107
0.805821,1.00863,2.72345,-157.107
0.805921,1.00864,3.09638,-157.107
0.806021,1.00864,3.46626,-157.107
0.806121,1.00864,3.83271,-157.107
0.806221,1.00864,4.19538,-157.107
0.806321,1.00864,4.55392,-157.107
0.806421,1.00864,4.90796,-157.107
0.806521,1.00864,5.25715,-157.107
0.806621,1.00864,5.60116,-157.107
0.806722,1.00864,5.93964,-157.107
0.806822,1.00864,6.27226,-157.107
0.806922,1.00864,6.5987,-157.107
0.807022,1.00864,6.91862,-157.107
0.807122,1.00864,7.23171,-157.107
0.807222,1.00864,7.53767,-157.107
0.807322,1.00864,7.83618,-157.107
0.807422,1.00864,8.12697,-157.107
0.807522,1.00864,8.40973,-157.107
0.807622,1.00864,8.6842,-157.107
0.807722,1.00864,8.95009,-157.107
0.807822,1.00864,9.20716,-157.107
0.807922,1.00864,9.45513,-157.107
0.808022,1.00864,9.69378,-157.107
0.808122,1.00864,9.92286,-157.107
0.808222,1.00864,10.1421,-157.107
0.808322,1.00864,10.3514,-157.107
0.808422,1.00864,10.5505,-157.107
0.808522,1.00864,10.7391,-157.107
0.808622,1.00864,10.9172,-157.107
0.808722,1.00864,11.0845,-157.107
0.808822,1.00864,11.2408,-157.107
0.808922,1.00864,11.386,-157.107
0.809022,1.00864,11.5201,-157.107
0.809122,1.00864,11.6427,-157.107
0.809222,1.00864,11.7538,-157.107
0.809322,1.00864,11.8534,-157.107
0.809422,1.00864,11.9412,-157.107
0.809522,1.00864,12.0173,-157.107
0.809622,1.00864,12.0815,-157.107
0.809722,1.00864,12.1338,-157.107
0.809822,1.00864,12.1741,-157.107
0.809922,1.00864,12.2024,-157.107
0.810022,1.00864,12.2186,-157.107
0.810122,1.00864,12.2228,-157.107
0.810222,1.00864,12.2149,-157.107
0.810322,1.00864,12.195,-157.107
0.810422,1.00864,12.163,-157.107
0.810522,1.00864,12.1191,-157.107
0.810622,1.00864,12.0631,-157.107
0.810722,1.00864,11.9953,-157.107
0.810822,1.00864,11.9156,-157.107
0.810922,1.00864,11.8242,-157.107
0.811022,1.00864,11.7211,-157.107
0.811122,1.00864,11.6064,-157.107
0.811222,1.00864,11.4803,-157.107
0.811322,1.00864,11.3428,-157.107
0.811422,1.00864,11.1942,-157.107
0.811522,1.00864,11.0345,-157.107
0.811622,1.00864,10.8639,-157.107
0.811722,1.00864,10.6826,-157.107
0.811822,1.00864,10.4907,-157.107
0.811922,1.00864,10.2885,-157.107
0.812022,1.00864,10.0761,-157.107
0.812122,1.00864,9.8538,-157.107
0.812222,1.00864,9.62176,-157.107
0.812322,1.00864,9.38022,-157.107
0.812422,1.00864,9.12943,-157.107
0.812522,1.00864,8.86962,-157.107
0.812622,1.00864,8.60106,-157.107
0.812723,1.00864,8.32402,-157.107
0.812823,1.00864,8.03875,-157.107
0.812923,1.00864,7.74555,-157.107
0.813023,1.00864,7.44471,-157.107
0.813123,1.00864,7.13652,-157.107
0.813223,1.00864,6.82128,-157.107
0.813323,1.00864,6.49931,-157.107
0.813423,1.00864,6.17093,-157.107
0.813523,1.00864,5.83646,-157.107
0.813623,1.00864,5.49622,-157.107
0.813723,1.00864,5.15056,-157.107
0.813823,1.00864,4.79982,-157.107
0.813923,1.00864,4.44434,-157.107
0.814023,1.00864,4.08447,-157.107
0.814123,1.00864,3.72057,-157.107
0.814223,1.00864,3.353,-157.107
0.814323,1.00864,2.98212,-157.107
0.814423,1.00864,2.6083,-157.107
0.814523,1.00864,2.2319,-157.107
0.814623,1.00864,1.85329,-157.107
0.814723,1.00864,1.47286,-157.107
0.814823,1.00864,1.09098,-157.107
0.814923,1.00864,0.708013,-157.107
0.815023,1.00864,0.324352,-157.107
0.815123,1.00864,-0.0596306,-157.107
0.815223,1.00864,-0.443554,-157.107
0.815323,1.00864,-0.82704,-157.107
0.815423,1.00865,-1.20971,-157.107
0.815523,1.00865,-1.59119,-157.107
0.815623,1.00865,-1.97109,-157.107
0.815723,1.00865,-2.34905,-157.107
0.815823,1.00865,-2.7247,-157.107
0.815923,1.00865,-3.09765,-157.107
0.816023,1.00865,-3.46755,-157.107
0.816123,1.00865,-3.83402,-157.107
0.816223,1.00865,-4.19671,-157.107
0.816323,1.00865,-4.55526,-157.107
0.816423,1.00865,-4.90931,-157.107
0.816523,1.00865,-5.25852,-157.107
0.816623,1.00865,-5.60254,-157.107
0.816723,1.00865,-5.94103,-157.107
0.816823,1.00865,-6.27366,-157.107
0.816923,1.00865,-6.60009,-157.107
0.817023,1.00865,-6.92001,-157.107
0.817123,1.00865,-7.2331,-157.107
0.817223,1.00865,-7.53905,-157.107
0.817323,1.00865,-7.83756,-157.107
0.817423,1.00865,-8.12834,-157.107
0.817523,1.00865,-8.41109,-157.107
0.817623,1.00865,-8.68554,-157.107
0.817723,1.00865,-8.95142,-157.107
0.817823,1.00865,-9.20847,-157.107
0.817923,1.00865,-9.45642,-157.107
0.818023,1.00865,-9.69504,-157.107
0.818123,1.00865,-9.92409,-157.107
0.818223,1.00865,-10.1433,-157.107
0.818323,1.00865,-10.3526,-157.107
0.818423,1.00865,-10.5516,-157.107
0.818523,1.00865,-10.7402,-157.107
0.818623,1.00865,-10.9182,-157.107
0.818723,1.00865,-11.0855,-157.107
0.818824,1.00865,-11.2417,-157.107
0.818924,1.00865,-11.3869,-157.107
0.819024,1.00865,-11.5209,-157.107
0.819124,1.00865,-11.6435,-157.107
0.819224,1.00865,-11.7545,-157.107
0.819324,1.00865,-11.854,-157.107
0.819424,1.00865,-11.9418,-157.107
0.819524,1.00865,-12.0178,-157.107
0.819624,1.00865,-12.0819,-157.107
0.819724,1.00865,-12.1341,-157.107
0.819824,1.00865,-12.1744,-157.107
0.819924,1.00865,-12.2026,-157.107
0.820024,1.00865,-12.2187,-157.107
0.820124,1.00865,-12.2228,-157.107
0.820224,1.00865,-12.2149,-157.107
0.820324,1.00865,-12.1949,-157.107
0.820424,1.00865,-12.1628,-157.107
0.820524,1.00865,-12.1187,-157.107
0.820624,1.00865,-12.0627,-157.107
0.820724,1.00865,-11.9948,-157.107
0.820824,1.00865,-11.915,-157.107
0.820924,1.00865,-11.8235,-157.107
0.821024,1.00865,-11.7203,-157.107
0.821124,1.00865,-11.6055,-157.107
0.821224,1.00865,-11.4793,-157.107
0.821324,1.00865,-11.3417,-157.107
0.821424,1.00865,-11.1929,-157.107
0.821524,1.00865,-11.0331,-157.107
0.821624,1.00865,-10.8624,-157.107
0.821724,1.00865,-10.681,-157.107
0.821824,1.00865,-10.4891,-157.107
0.821924,1.00865,-10.2867,-157.107
0.822024,1.00865,-10.0743,-157.107
0.822124,1.00865,-9.85187,-157.107
0.822224,1.00865,-9.61973,-157.107
0.822324,1.00865,-9.37809,-157.107
0.822424,1.00865,-9.1272,-157.107
0.822524,1.00865,-8.8673,-157.107
0.822624,1.00865,-8.59865,-157.107
0.822724,1.00865,-8.32151,-157.107
0.822824,1.00865,-8.03615,-157.107
0.822924,1.00865,-7.74287,-157.107
0.823024,1.00865,-7.44194,-157.107
0.823124,1.00865,-7.13366,-157.107
0.823224,1.00865,-6.81834,-157.107
0.823324,1.00865,-6.49629,-157.107
0.823424,1.00865,-6.16783,-157.107
0.823524,1.00865,-5.83329,-157.107
0.823624,1.00865,-5.49298,-157.107
0.823724,1.00865,-5.14725,-157.107
0.823824,1.00865,-4.79644,-157.107
0.823924,1.00865,-4.4409,-157.107
0.824024,1.00865,-4.08097,-157.107
0.824124,1.00865,-3.71702,-157.107
0.824224,1.00865,-3.34939,-157.107
0.824324,1.00865,-2.97846,-157.107
0.824424,1.00865,-2.60459,-157.107
0.824524,1.00865,-2.22815,-157.107
0.824624,1.00865,-1.84951,-157.107
0.824724,1.00865,-1.46905,-157.107
0.824825,1.00865,-1.08713,-157.107
0.824925,1.00865,-0.704144,-157.107
0.825025,1.00865,-0.320461,-157.107
0.825125,1.00866,0.0635388,-157.107
0.825225,1.00866,0.447476,-157.107
0.825325,1.00866,0.83097,-157.107
0.825425,1.00866,1.21364,-157.107
0.825525,1.00866,1.59512,-157.107
0.825625,1.00866,1.97502,-157.107
0.825725,1.00866,2.35297,-157.106
0.825825,1.00866,2.7286,-157.106
0.825925,1.00866,3.10154,-157.106
0.826025,1.00866,3.47142,-157.106
0.826125,1.00866,3.83786,-157.106
0.826225,1.00866,4.20052,-157.106
0.826325,1.00866,4.55904,-157.106
0.826425,1.00866,4.91305,-157.106
0.826525,1.00866,5.26221,-157.106
0.826625,1.00866,5.60618,-157.106
0.826725,1.00866,5.94462,-157.106
0.826825,1.00866,6.27719,-157.106
0.826925,1.00866,6.60356,-157.106
0.827025,1.00866,6.92341,-157.106
0.827125,1.00866,7.23643,-157.106
0.827225,1.00866,7.5423,-157.106
0.827325,1.00866,7.84073,-157.106
0.827425,1.00866,8.13142,-157.106
0.827525,1.00866,8.41408,-157.106
0.827625,1.00866,8.68843,-157.106
0.827725,1.00866,8.95421,-157.106
0.827825,1.00866,9.21115,-157.106
0.827925,1.00866,9.459,-157.106
0.828025,1.00866,9.69751,-157.106
0.828125,1.00866,9.92644,-157.106
0.828225,1.00866,10.1456,-157.106
