HEADER
VTF File Version,1.1
VTF File Type,0
PID,2366
Generated on,2021-11-19 09:35:22
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,2367
XRT Version,2022.2

STRUCTURE
Group_Start,OpenCL Host Trace
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0xaaaab222b720,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,edge:binary_container_1:krnl_calculateCurVelModel,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,OpenCL Host Trace

MAPPING
892,0,12737.558066,1,OPENCL_API_CALL,57
895,892,12737.578096,1,OPENCL_API_CALL,57
896,0,12737.582556,1,OPENCL_API_CALL,57
900,896,12737.594816,1,OPENCL_API_CALL,57
902,0,12737.619376,1,OPENCL_API_CALL,57
905,902,12737.636727,1,OPENCL_API_CALL,57
907,0,12737.641737,1,OPENCL_API_CALL,57
912,907,12737.658447,1,OPENCL_API_CALL,57
914,0,12737.663077,1,OPENCL_API_CALL,57
915,0,12737.665647,4,WRITE_BUFFER,16,0x817cd8000,58,0xffffbb6aa0e0
920,914,12737.694207,1,OPENCL_API_CALL,57
922,0,12737.702627,1,OPENCL_API_CALL,57
926,922,12737.716957,1,OPENCL_API_CALL,57
928,0,12737.722497,1,OPENCL_API_CALL,57
932,928,12737.737478,1,OPENCL_API_CALL,57
934,0,12737.750248,4,WRITE_BUFFER,16
935,0,12737.755258,1,OPENCL_API_CALL,57
937,934,12737.764738,4,WRITE_BUFFER
941,935,12737.773868,1,OPENCL_API_CALL,57
942,0,12737.778948,1,OPENCL_API_CALL,57
946,942,12737.794438,1,OPENCL_API_CALL,57
947,0,12737.801258,1,OPENCL_API_CALL,57
949,0,12737.812388,4,WRITE_BUFFER,12
951,949,12737.822968,4,WRITE_BUFFER
955,947,12737.831408,1,OPENCL_API_CALL,57
957,0,12737.836159,1,OPENCL_API_CALL,57
961,0,12737.852479,4,WRITE_BUFFER,4
962,957,12737.853149,1,OPENCL_API_CALL,57
963,0,12737.858109,1,OPENCL_API_CALL,57
965,961,12737.861859,4,WRITE_BUFFER
969,963,12737.869799,1,OPENCL_API_CALL,57
970,0,12737.874539,1,OPENCL_API_CALL,57
975,0,12737.890509,4,WRITE_BUFFER,4
976,970,12737.890809,1,OPENCL_API_CALL,57
977,0,12737.895869,1,OPENCL_API_CALL,57
979,975,12737.899829,4,WRITE_BUFFER
983,977,12737.907919,1,OPENCL_API_CALL,57
984,0,12737.912349,1,OPENCL_API_CALL,57
988,984,12737.928069,1,OPENCL_API_CALL,57
990,0,12737.932799,1,OPENCL_API_CALL,57
991,0,12737.934189,4,WRITE_BUFFER,4
995,990,12737.947220,1,OPENCL_API_CALL,57
996,991,12737.949090,4,WRITE_BUFFER
1001,0,12737.971760,2,OPENCL_API_CALL,20
1002,0,12737.975110,4,WRITE_BUFFER,4
1005,1002,12737.984470,4,WRITE_BUFFER
1009,0,12738.026380,4,WRITE_BUFFER,4
1011,1009,12738.049151,4,WRITE_BUFFER
1016,0,12738.073511,4,WRITE_BUFFER,4
1018,1016,12738.083181,4,WRITE_BUFFER
1021,915,12738.094251,4,WRITE_BUFFER
1043,0,12738.214122,4,WRITE_BUFFER,4,0x817bf0000,58,0xffffbb6aa0e0
1059,0,12738.294963,4,WRITE_BUFFER,4
1063,1059,12738.308943,4,WRITE_BUFFER
1070,0,12738.340994,4,WRITE_BUFFER,4
1073,1070,12738.350524,4,WRITE_BUFFER
1077,1043,12738.360934,4,WRITE_BUFFER
1095,0,12738.450005,6,KERNEL_ENQUEUE,63,64,1,0
1102,1001,12738.568796,2,OPENCL_API_CALL,20
1104,0,12738.621086,1,OPENCL_API_CALL,56
1108,1104,12738.639417,1,OPENCL_API_CALL,56
1109,0,12738.644437,1,OPENCL_API_CALL,56
1112,1095,12738.646297,6,KERNEL_ENQUEUE,63,67,0,0
1113,1109,12738.661777,1,OPENCL_API_CALL,56
1114,0,12738.666937,1,OPENCL_API_CALL,56
1117,1114,12738.678727,1,OPENCL_API_CALL,56
1118,0,12738.683097,1,OPENCL_API_CALL,56
1121,1118,12738.694367,1,OPENCL_API_CALL,56
1122,0,12738.699487,2,OPENCL_API_CALL,16
1125,1122,12738.733377,2,OPENCL_API_CALL,16
1127,0,12738.738928,1,OPENCL_API_CALL,57
1135,1127,12738.825828,1,OPENCL_API_CALL,57
1136,0,12738.830948,3,READ_BUFFER,4
1138,0,12738.835699,1,OPENCL_API_CALL,57
1139,0,12738.837849,3,READ_BUFFER,4,0x817bef000,58,0xffffbbeba0e0
1142,1136,12738.843109,3,READ_BUFFER
1146,1138,12738.852159,1,OPENCL_API_CALL,57
1149,0,12738.857469,1,OPENCL_API_CALL,57
1154,1149,12738.886969,1,OPENCL_API_CALL,57
1156,0,12738.893009,1,OPENCL_API_CALL,57
1160,0,12738.908379,3,READ_BUFFER,4
1161,1156,12738.908549,1,OPENCL_API_CALL,57
1164,1160,12738.919729,3,READ_BUFFER
1166,0,12738.931619,1,OPENCL_API_CALL,25
1167,1139,12738.934540,3,READ_BUFFER
1175,1166,12738.982610,1,OPENCL_API_CALL,25
1176,0,12739.388744,1,OPENCL_API_CALL,57
1179,1176,12739.407004,1,OPENCL_API_CALL,57
1180,0,12739.412114,1,OPENCL_API_CALL,57
1183,1180,12739.423944,1,OPENCL_API_CALL,57
1184,0,12739.428354,1,OPENCL_API_CALL,57
1187,1184,12739.439385,1,OPENCL_API_CALL,57
1188,0,12739.443815,1,OPENCL_API_CALL,57
1191,1188,12739.454905,1,OPENCL_API_CALL,57
1192,0,12739.459195,1,OPENCL_API_CALL,57
1195,1192,12739.470045,1,OPENCL_API_CALL,57
1196,0,12739.474385,1,OPENCL_API_CALL,57
1199,1196,12739.485295,1,OPENCL_API_CALL,57
1200,0,12739.489605,1,OPENCL_API_CALL,57
1203,1200,12739.500255,1,OPENCL_API_CALL,57
1204,0,12739.504835,1,OPENCL_API_CALL,57
1207,1204,12739.516815,1,OPENCL_API_CALL,57
1208,0,12739.521065,1,OPENCL_API_CALL,57
