Model,RTH1004
SerialNumber,104117
Firmware Version,'1.70.3.2'

Acquisition Time Stamp,2023-04-12 15:05:01.141602729,2023-04-12 15:05:01.141602729
Waveform Type,ANALOG,
Acquisition Mode,SAMPLE,
Horizontal Unit,s,
Horizontal Scale,5e-08,
Horizontal Position,2e-07,
Reference Point,50 %,
Sample Interval,4e-10,
Record Length,1250,
Probe Setting,'10:1','10:1'
Vertical Unit,V,V
Vertical Scale,2,2
Vertical Position,-3,1
Vertical Offset,0,0
History Index,0,0
History Time Stamp,0.000000000000,0.000000000000
,,
TIME,CH1,CH3
8.92e-08,-0.211765,0.0705882
8.96e-08,-0.211765,0.0705882
9e-08,-0.211765,0.101961
9.04e-08,-0.211765,0.101961
9.08e-08,-0.211765,0.101961
9.12e-08,-0.211765,0.133333
9.16e-08,-0.211765,0.133333
9.2e-08,-0.211765,0.133333
9.24e-08,-0.211765,0.133333
9.28e-08,-0.211765,0.164706
9.32e-08,-0.211765,0.164706
9.36e-08,-0.211765,0.164706
9.4e-08,-0.180392,0.164706
9.44e-08,-0.180392,0.196078
9.48e-08,-0.14902,0.196078
9.52e-08,-0.117647,0.196078
9.56e-08,-0.117647,0.196078
9.6e-08,-0.0862745,0.227451
9.64e-08,-0.054902,0.227451
9.68e-08,-0.054902,0.258824
9.72e-08,-0.054902,0.258824
9.76e-08,-0.054902,0.321569
9.8e-08,-0.0235294,0.384314
9.84e-08,-0.0235294,0.447059
9.88e-08,-0.0235294,0.541176
9.92e-08,-0.054902,0.666667
9.96e-08,-0.054902,0.792157
1e-07,-0.054902,0.94902
1.004e-07,-0.054902,1.10588
1.008e-07,-0.0862745,1.32549
1.012e-07,-0.0862745,1.51373
1.016e-07,-0.0862745,1.73333
1.02e-07,-0.0862745,1.95294
1.024e-07,-0.0862745,2.17255
1.028e-07,-0.117647,2.39216
1.032e-07,-0.117647,2.58039
1.036e-07,-0.117647,2.8
1.04e-07,-0.117647,2.98824
1.044e-07,-0.117647,3.17647
1.048e-07,-0.117647,3.33333
1.052e-07,-0.117647,3.52157
1.056e-07,-0.117647,3.64706
1.06e-07,-0.117647,3.80392
1.064e-07,-0.117647,3.92941
1.068e-07,-0.117647,4.0549
1.072e-07,-0.117647,4.14902
1.076e-07,-0.117647,4.24314
1.08e-07,-0.0862745,4.30588
1.084e-07,-0.0862745,4.36863
1.088e-07,-0.0862745,4.43137
1.092e-07,-0.0862745,4.49412
1.096e-07,-0.0862745,4.49412
1.1e-07,-0.0862745,4.52549
1.104e-07,-0.0862745,4.55686
1.108e-07,-0.054902,4.55686
1.112e-07,-0.054902,4.52549
1.116e-07,-0.0235294,4.52549
1.12e-07,-0.0235294,4.49412
1.124e-07,-0.0235294,4.46275
1.128e-07,0.00784314,4.4
1.132e-07,0.00784314,4.36863
1.136e-07,0.00784314,4.27451
1.14e-07,0.0392157,4.21176
1.144e-07,0.0392157,4.14902
1.148e-07,0.0392157,4.0549
1.152e-07,0.0392157,3.96078
1.156e-07,0.0392157,3.86667
1.16e-07,0.0392157,3.77255
1.164e-07,0.0392157,3.67843
