Model,RTH1004
SerialNumber,104117
Firmware Version,'1.70.3.2'

Acquisition Time Stamp,2023-04-12 14:48:23.18615961,2023-04-12 14:48:23.18615961
Waveform Type,ANALOG,
Acquisition Mode,SAMPLE,
Horizontal Unit,s,
Horizontal Scale,5e-07,
Horizontal Position,2e-06,
Reference Point,50 %,
Sample Interval,4e-09,
Record Length,1250,
Probe Setting,'10:1','10:1'
Vertical Unit,V,V
Vertical Scale,2,2
Vertical Position,-2,1
Vertical Offset,0,0
History Index,0,0
History Time Stamp,0.000000000000,0.000000000000
,,
TIME,CH1,CH3
2.244e-06,-0.0470588,3.33333
2.248e-06,-0.0156863,1.8902
2.252e-06,-0.0470588,-0.0235294
2.256e-06,-0.0784314,-0.776471
2.26e-06,-0.141176,-0.52549
2.264e-06,-0.203922,0.321569
2.268e-06,-0.141176,0.666667
2.272e-06,0.109804,0.321569
2.276e-06,0.109804,0.0392157
2.28e-06,-0.0156863,-0.054902
2.284e-06,-0.109804,0.00784314
2.288e-06,-0.172549,0.0705882
2.292e-06,-0.0784314,0.196078
2.296e-06,-0.0156863,0.792157
2.3e-06,-0.0784314,2.73725
2.304e-06,-0.0470588,4.14902
2.308e-06,0.0470588,4.4
2.312e-06,0.0784314,3.83529
2.316e-06,0.141176,3.11373
2.32e-06,-0.0784314,3.1451
2.324e-06,-0.203922,3.4902
2.328e-06,-0.109804,3.67843
2.332e-06,-0.0156863,3.7098
2.336e-06,0.0784314,3.58431
2.34e-06,0.0784314,3.52157
2.344e-06,-0.0784314,3.33333
2.348e-06,-0.0156863,1.8902
2.352e-06,-0.0156863,0.00784314
2.356e-06,-0.0470588,-0.776471
2.36e-06,-0.141176,-0.588235
2.364e-06,-0.203922,0.321569
2.368e-06,-0.141176,0.603922
2.372e-06,0.109804,0.321569
2.376e-06,0.109804,0.0392157
2.38e-06,0.0156863,-0.054902
2.384e-06,-0.109804,-0.0235294
2.388e-06,-0.172549,0.101961
2.392e-06,-0.0470588,0.196078
2.396e-06,-0.0156863,0.792157
2.4e-06,-0.0784314,2.76863
2.404e-06,-0.0156863,4.14902
2.408e-06,0.0156863,4.4
2.412e-06,0.109804,3.80392
2.416e-06,0.141176,3.08235
2.42e-06,-0.0784314,3.1451
2.424e-06,-0.172549,3.4902
2.428e-06,-0.141176,3.64706
2.432e-06,-0.0156863,3.7098
2.436e-06,0.0470588,3.58431
2.44e-06,0.0156863,3.4902
2.444e-06,-0.0784314,3.36471
2.448e-06,0.0156863,1.8902
2.452e-06,-0.0156863,0.00784314
2.456e-06,-0.0470588,-0.776471
2.46e-06,-0.172549,-0.556863
2.464e-06,-0.235294,0.321569
2.468e-06,-0.141176,0.635294
2.472e-06,0.109804,0.321569
2.476e-06,0.0784314,0.0392157
2.48e-06,-0.0156863,-0.0235294
2.484e-06,-0.141176,0.00784314
2.488e-06,-0.141176,0.0705882
2.492e-06,-0.0784314,0.164706
2.496e-06,-0.0156863,0.760784
2.5e-06,-0.0470588,2.73725
2.504e-06,-0.0470588,4.18039
2.508e-06,0.0470588,4.46275
2.512e-06,0.109804,3.83529
2.516e-06,0.141176,3.05098
2.52e-06,-0.0784314,3.1451
2.524e-06,-0.203922,3.42745
2.528e-06,-0.109804,3.64706
2.532e-06,0.0156863,3.7098
2.536e-06,0.0784314,3.61569
2.54e-06,0.0784314,3.4902
2.544e-06,-0.0784314,3.33333
2.548e-06,-0.0156863,1.8902
2.552e-06,-0.0156863,0.00784314
2.556e-06,-0.0470588,-0.745098
2.56e-06,-0.141176,-0.556863
2.564e-06,-0.203922,0.321569
2.568e-06,-0.141176,0.635294
2.572e-06,0.0784314,0.321569
2.576e-06,0.0470588,0.00784314
2.58e-06,-0.0784314,-0.054902
2.584e-06,-0.172549,0.00784314
2.588e-06,-0.172549,0.0705882
2.592e-06,-0.0470588,0.196078
2.596e-06,-0.0156863,0.792157
2.6e-06,-0.0784314,2.73725
2.604e-06,-0.0470588,4.18039
2.608e-06,0.0470588,4.43137
2.612e-06,0.109804,3.83529
2.616e-06,0.141176,3.08235
2.62e-06,-0.0784314,3.1451
2.624e-06,-0.172549,3.4902
2.628e-06,-0.109804,3.64706
2.632e-06,-0.0156863,3.67843
2.636e-06,0.0784314,3.58431
2.64e-06,0.0470588,3.4902
2.644e-06,-0.0784314,3.33333
2.648e-06,0.0156863,1.92157
2.652e-06,0.0156863,0.00784314
2.656e-06,-0.0470588,-0.776471
2.66e-06,-0.141176,-0.556863
2.664e-06,-0.235294,0.321569
2.668e-06,-0.141176,0.635294
2.672e-06,0.0784314,0.321569
2.676e-06,0.0784314,0.0392157
2.68e-06,-0.0156863,-0.054902
2.684e-06,-0.109804,-0.0235294
2.688e-06,-0.172549,0.0705882
2.692e-06,-0.0784314,0.164706
2.696e-06,-0.0156863,0.792157
2.7e-06,-0.0784314,2.76863
2.704e-06,-0.0470588,4.14902
2.708e-06,0.0470588,4.43137
2.712e-06,0.0784314,3.80392
2.716e-06,0.141176,3.08235
2.72e-06,-0.0784314,3.1451
2.724e-06,-0.203922,3.52157
2.728e-06,-0.109804,3.67843
2.732e-06,-0.0156863,3.64706
2.736e-06,0.109804,3.58431
2.74e-06,0.0784314,3.52157
2.744e-06,-0.0784314,3.33333
2.748e-06,-0.0156863,1.8902
2.752e-06,-0.0156863,0.00784314
2.756e-06,-0.0470588,-0.776471
2.76e-06,-0.141176,-0.556863
2.764e-06,-0.203922,0.321569
2.768e-06,-0.109804,0.603922
2.772e-06,0.109804,0.321569
2.776e-06,0.109804,0.0392157
2.78e-06,-0.0156863,-0.0235294
2.784e-06,-0.109804,0.00784314
2.788e-06,-0.141176,0.0705882
2.792e-06,-0.0784314,0.196078
2.796e-06,-0.0156863,0.792157
2.8e-06,-0.0784314,2.76863
2.804e-06,-0.0470588,4.21176
2.808e-06,0.0156863,4.43137
2.812e-06,0.109804,3.80392
2.816e-06,0.141176,3.08235
2.82e-06,-0.0784314,3.1451
2.824e-06,-0.203922,3.4902
2.828e-06,-0.109804,3.67843
2.832e-06,-0.0156863,3.67843
2.836e-06,0.0784314,3.58431
2.84e-06,0.0784314,3.52157
2.844e-06,-0.0784314,3.33333
2.848e-06,-0.0156863,1.8902
2.852e-06,-0.0156863,0.0392157
2.856e-06,-0.0784314,-0.776471
2.86e-06,-0.172549,-0.588235
2.864e-06,-0.203922,0.321569
2.868e-06,-0.109804,0.603922
2.872e-06,0.109804,0.321569
2.876e-06,0.109804,0.0392157
2.88e-06,-0.0470588,-0.0862745
2.884e-06,-0.109804,-0.0235294
2.888e-06,-0.141176,0.0705882
2.892e-06,-0.0470588,0.164706
2.896e-06,0.0156863,0.760784
2.9e-06,-0.0470588,2.76863
2.904e-06,-0.0470588,4.18039
2.908e-06,0.0156863,4.46275
2.912e-06,0.109804,3.83529
2.916e-06,0.141176,3.08235
2.92e-06,-0.0784314,3.1451
2.924e-06,-0.203922,3.4902
2.928e-06,-0.141176,3.67843
2.932e-06,-0.0156863,3.7098
2.936e-06,0.0784314,3.58431
2.94e-06,0.0784314,3.4902
2.944e-06,-0.109804,3.33333
2.948e-06,-0.0156863,1.8902
2.952e-06,-0.0156863,0.0392157
2.956e-06,-0.0470588,-0.745098
2.96e-06,-0.109804,-0.556863
2.964e-06,-0.172549,0.321569
2.968e-06,-0.141176,0.635294
2.972e-06,0.109804,0.321569
2.976e-06,0.0784314,0.0392157
2.98e-06,-0.0156863,-0.054902
2.984e-06,-0.141176,-0.0235294
2.988e-06,-0.172549,0.0705882
2.992e-06,-0.0784314,0.164706
2.996e-06,-0.0156863,0.760784
3e-06,-0.109804,2.73725
3.004e-06,-0.0470588,4.14902
3.008e-06,0.0156863,4.43137
3.012e-06,0.0784314,3.83529
3.016e-06,0.109804,3.08235
3.02e-06,-0.0784314,3.1451
3.024e-06,-0.172549,3.45882
3.028e-06,-0.0784314,3.67843
3.032e-06,0.0470588,3.7098
3.036e-06,0.109804,3.58431
3.04e-06,0.0470588,3.52157
3.044e-06,-0.0156863,3.36471
3.048e-06,1.20784,1.85882
3.052e-06,3.27843,-0.0862745
3.056e-06,4.12549,-0.870588
3.06e-06,4,-0.494118
3.064e-06,3.3098,0.603922
3.068e-06,2.65098,0.917647
3.072e-06,3.12157,0.196078
3.076e-06,3.59216,-0.117647
3.08e-06,3.59216,-0.117647
3.084e-06,3.3098,0.0392157
3.088e-06,3.34118,0.227451
3.092e-06,3.3098,0.258824
3.096e-06,3.27843,0.760784
3.1e-06,3.24706,2.64314
3.104e-06,3.24706,4.11765
3.108e-06,3.3098,4.43137
3.112e-06,3.34118,3.86667
3.116e-06,3.46667,3.17647
3.12e-06,3.3098,3.23922
3.124e-06,3.18431,3.52157
3.128e-06,3.21569,3.64706
3.132e-06,3.27843,3.64706
3.136e-06,3.37255,3.52157
3.14e-06,3.49804,3.4902
3.144e-06,3.34118,3.36471
3.148e-06,2.18039,1.98431
3.152e-06,0.0156863,0.0705882
3.156e-06,-0.894118,-0.682353
3.16e-06,-0.894118,-0.713725
3.164e-06,-0.329412,-0.0235294
3.168e-06,0.423529,0.384314
3.172e-06,0.423529,0.509804
3.176e-06,-0.0470588,0.227451
3.18e-06,-0.235294,0.0392157
3.184e-06,-0.203922,0.00784314
3.188e-06,-0.329412,-0.054902
3.192e-06,-0.0156863,0.101961
3.196e-06,0.172549,0.290196
3.2e-06,0.141176,0.321569
3.204e-06,0.109804,0.321569
3.208e-06,0.0784314,0.196078
3.212e-06,0.0470588,0.0392157
3.216e-06,-0.0784314,-0.0862745
3.22e-06,-0.109804,-0.054902
3.224e-06,-0.0156863,0.0705882
3.228e-06,0.0470588,0.133333
3.232e-06,0.0784314,0.196078
3.236e-06,0.0156863,0.258824
3.24e-06,-0.0470588,0.164706
3.244e-06,-0.141176,0.101961
3.248e-06,-0.172549,0.133333
3.252e-06,-0.109804,0.227451
3.256e-06,-0.0470588,0.196078
3.26e-06,0.0156863,0.227451
3.264e-06,0.0156863,0.258824
3.268e-06,-0.0156863,0.196078
3.272e-06,-0.0470588,0.101961
3.276e-06,-0.0156863,0.101961
3.28e-06,0.0156863,0.0705882
3.284e-06,-0.0156863,0.0705882
3.288e-06,-0.0156863,0.0392157
3.292e-06,-0.0156863,0.101961
3.296e-06,-0.0156863,0.133333
3.3e-06,-0.0156863,0.101961
3.304e-06,-0.0784314,0.101961
3.308e-06,-0.0784314,0.133333
3.312e-06,-0.0470588,0.164706
3.316e-06,-0.0470588,0.196078
3.32e-06,-0.0470588,0.227451
3.324e-06,-0.0470588,0.196078
3.328e-06,-0.0470588,0.164706
3.332e-06,-0.0470588,0.133333
3.336e-06,-0.0156863,0.133333
3.34e-06,-0.0470588,0.133333
3.344e-06,-0.0156863,0.101961
3.348e-06,-0.0470588,0.133333
3.352e-06,-0.0156863,0.133333
3.356e-06,-0.0156863,0.133333
3.36e-06,-0.0156863,0.133333
3.364e-06,-0.0470588,0.164706
3.368e-06,-0.0784314,0.133333
3.372e-06,-0.0784314,0.133333
3.376e-06,-0.0470588,0.164706
3.38e-06,-0.0784314,0.164706
3.384e-06,-0.0470588,0.164706
3.388e-06,-0.0470588,0.164706
3.392e-06,-0.0784314,0.164706
3.396e-06,-0.0470588,0.101961
3.4e-06,-0.0156863,0.101961
3.404e-06,-0.0156863,0.101961
3.408e-06,-0.0156863,0.133333
3.412e-06,-0.0156863,0.101961
3.416e-06,-0.0156863,0.101961
3.42e-06,-0.0156863,0.133333
3.424e-06,-0.0156863,0.133333
3.428e-06,-0.0470588,0.101961
3.432e-06,-0.0470588,0.133333
3.436e-06,-0.0470588,0.164706
3.44e-06,-0.0784314,0.196078
3.444e-06,-0.0784314,0.196078
3.448e-06,-0.0784314,0.196078
3.452e-06,-0.0784314,0.196078
3.456e-06,-0.0784314,0.164706
3.46e-06,-0.0470588,0.133333
3.464e-06,-0.0470588,0.196078
3.468e-06,-0.0156863,0.164706
3.472e-06,-0.0470588,0.133333
3.476e-06,-0.0470588,0.133333
3.48e-06,-0.0156863,0.101961
3.484e-06,0.0156863,0.101961
3.488e-06,-0.0156863,0.133333
3.492e-06,0.0156863,0.101961
3.496e-06,-0.0470588,0.133333
3.5e-06,-0.0470588,0.164706
3.504e-06,-0.0470588,0.133333
3.508e-06,-0.0470588,0.133333
3.512e-06,-0.0470588,0.133333
3.516e-06,-0.0784314,0.133333
3.52e-06,-0.0784314,0.164706
3.524e-06,-0.0784314,0.164706
3.528e-06,-0.0784314,0.133333
3.532e-06,-0.0470588,0.133333
3.536e-06,-0.0470588,0.133333
3.54e-06,-0.0156863,0.133333
3.544e-06,-0.0156863,0.133333
3.548e-06,-0.0470588,0.133333
3.552e-06,-0.0156863,0.133333
3.556e-06,-0.0156863,0.133333
3.56e-06,-0.0470588,0.133333
3.564e-06,-0.0470588,0.164706
3.568e-06,-0.0470588,0.133333
3.572e-06,-0.0784314,0.164706
3.576e-06,-0.0470588,0.164706
3.58e-06,-0.0156863,0.164706
3.584e-06,-0.0470588,0.133333
3.588e-06,-0.0470588,0.133333
3.592e-06,-0.0470588,0.164706
3.596e-06,-0.0470588,0.133333
3.6e-06,-0.0470588,0.101961
3.604e-06,-0.0156863,0.101961
3.608e-06,-0.0156863,0.101961
3.612e-06,-0.0156863,0.0705882
3.616e-06,-0.0470588,0.101961
3.62e-06,-0.0470588,0.101961
3.624e-06,-0.0470588,0.101961
3.628e-06,-0.0470588,0.133333
3.632e-06,-0.0156863,0.164706
3.636e-06,-0.0156863,0.164706
3.64e-06,-0.0470588,0.164706
3.644e-06,-0.0470588,0.196078
3.648e-06,-0.0470588,0.164706
3.652e-06,-0.0470588,0.133333
3.656e-06,-0.0470588,0.133333
3.66e-06,-0.0470588,0.133333
3.664e-06,-0.0156863,0.133333
3.668e-06,-0.0470588,0.133333
3.672e-06,-0.0470588,0.133333
3.676e-06,-0.0470588,0.133333
3.68e-06,-0.0156863,0.164706
3.684e-06,-0.0156863,0.133333
3.688e-06,-0.0156863,0.101961
3.692e-06,-0.0156863,0.133333
3.696e-06,-0.0156863,0.133333
3.7e-06,-0.0470588,0.164706
3.704e-06,-0.0470588,0.133333
3.708e-06,-0.0470588,0.133333
3.712e-06,-0.0156863,0.133333
3.716e-06,-0.0470588,0.133333
3.72e-06,-0.0470588,0.101961
3.724e-06,-0.0470588,0.164706
3.728e-06,-0.0156863,0.133333
3.732e-06,-0.0470588,0.133333
3.736e-06,-0.0470588,0.133333
3.74e-06,-0.0470588,0.133333
3.744e-06,-0.0156863,0.133333
3.748e-06,-0.0156863,0.133333
3.752e-06,-0.0156863,0.133333
3.756e-06,-0.0470588,0.164706
3.76e-06,-0.0470588,0.164706
3.764e-06,-0.0156863,0.164706
3.768e-06,-0.0156863,0.164706
3.772e-06,-0.0470588,0.164706
3.776e-06,-0.0470588,0.164706
3.78e-06,-0.0470588,0.164706
3.784e-06,-0.0470588,0.164706
3.788e-06,-0.0470588,0.164706
3.792e-06,-0.0156863,0.133333
3.796e-06,-0.0470588,0.133333
3.8e-06,-0.0470588,0.133333
3.804e-06,-0.0156863,0.133333
3.808e-06,0.0156863,0.133333
3.812e-06,-0.0470588,0.133333
3.816e-06,-0.0470588,0.101961
3.82e-06,-0.0470588,0.133333
3.824e-06,-0.0470588,0.133333
3.828e-06,-0.0470588,0.133333
3.832e-06,-0.0470588,0.164706
3.836e-06,-0.0784314,0.133333
3.84e-06,-0.0784314,0.164706
3.844e-06,-0.0470588,0.133333
3.848e-06,-0.0470588,0.133333
3.852e-06,-0.0470588,0.133333
3.856e-06,-0.0470588,0.164706
3.86e-06,-0.0470588,0.133333
3.864e-06,-0.0470588,0.133333
3.868e-06,-0.0470588,0.133333
3.872e-06,-0.0156863,0.164706
3.876e-06,-0.0156863,0.164706
3.88e-06,-0.0156863,0.133333
3.884e-06,-0.0156863,0.133333
3.888e-06,-0.0156863,0.133333
3.892e-06,-0.0156863,0.133333
3.896e-06,-0.0470588,0.164706
3.9e-06,-0.0784314,0.164706
3.904e-06,-0.0784314,0.164706
3.908e-06,-0.0470588,0.164706
3.912e-06,-0.0470588,0.133333
3.916e-06,-0.0470588,0.133333
3.92e-06,-0.0470588,0.133333
3.924e-06,-0.0470588,0.133333
3.928e-06,-0.0470588,0.133333
3.932e-06,-0.0470588,0.133333
3.936e-06,-0.0470588,0.133333
3.94e-06,-0.0470588,0.133333
3.944e-06,-0.0470588,0.133333
3.948e-06,-0.0470588,0.164706
3.952e-06,-0.0470588,0.133333
3.956e-06,-0.0156863,0.133333
3.96e-06,-0.0156863,0.133333
3.964e-06,-0.0470588,0.101961
3.968e-06,-0.0470588,0.164706
3.972e-06,-0.0156863,0.133333
3.976e-06,-0.0156863,0.164706
3.98e-06,-0.0470588,0.164706
3.984e-06,-0.0156863,0.133333
3.988e-06,-0.0156863,0.164706
3.992e-06,-0.0156863,0.164706
3.996e-06,-0.0156863,0.164706
4e-06,-0.0470588,0.164706
4.004e-06,-0.0156863,0.164706
4.008e-06,-0.0470588,0.133333
4.012e-06,-0.0156863,0.133333
4.016e-06,-0.0470588,0.101961
4.02e-06,-0.0470588,0.164706
4.024e-06,-0.0470588,0.164706
4.028e-06,-0.0470588,0.164706
4.032e-06,-0.0470588,0.133333
4.036e-06,-0.0470588,0.164706
4.04e-06,-0.0470588,0.164706
4.044e-06,-0.0156863,0.133333
4.048e-06,-0.0470588,0.164706
4.052e-06,-0.0470588,0.164706
4.056e-06,-0.0470588,0.133333
4.06e-06,-0.0470588,0.101961
4.064e-06,-0.0470588,0.133333
4.068e-06,-0.0470588,0.164706
4.072e-06,-0.0470588,0.133333
4.076e-06,-0.0470588,0.164706
4.08e-06,-0.0156863,0.133333
4.084e-06,-0.0156863,0.133333
4.088e-06,-0.0470588,0.164706
4.092e-06,-0.0156863,0.164706
4.096e-06,-0.0156863,0.164706
4.1e-06,-0.0156863,0.164706
4.104e-06,-0.0470588,0.164706
4.108e-06,-0.0470588,0.164706
4.112e-06,-0.0470588,0.164706
4.116e-06,-0.0470588,0.133333
4.12e-06,-0.0470588,0.133333
4.124e-06,-0.0470588,0.133333
4.128e-06,-0.0156863,0.133333
4.132e-06,-0.0470588,0.133333
4.136e-06,-0.0470588,0.133333
4.14e-06,-0.0470588,0.133333
4.144e-06,-0.0470588,0.164706
4.148e-06,-0.0470588,0.133333
4.152e-06,-0.0470588,0.164706
4.156e-06,-0.0470588,0.164706
4.16e-06,-0.0470588,0.133333
4.164e-06,-0.0470588,0.133333
4.168e-06,-0.0470588,0.133333
4.172e-06,-0.0470588,0.164706
4.176e-06,-0.0470588,0.164706
4.18e-06,-0.0470588,0.133333
4.184e-06,-0.0156863,0.133333
4.188e-06,-0.0156863,0.133333
4.192e-06,-0.0156863,0.101961
4.196e-06,-0.0470588,0.164706
4.2e-06,-0.0470588,0.164706
4.204e-06,-0.0470588,0.133333
4.208e-06,-0.0156863,0.164706
4.212e-06,-0.0470588,0.133333
4.216e-06,-0.0470588,0.164706
4.22e-06,-0.0470588,0.164706
4.224e-06,-0.0784314,0.133333
4.228e-06,-0.0470588,0.133333
4.232e-06,-0.0156863,0.133333
4.236e-06,-0.0156863,0.133333
4.24e-06,-0.0156863,0.133333
4.244e-06,-0.0156863,0.133333
4.248e-06,-0.0156863,0.133333
4.252e-06,-0.0156863,0.133333
4.256e-06,-0.0156863,0.133333
4.26e-06,-0.0470588,0.164706
4.264e-06,-0.0470588,0.164706
4.268e-06,-0.0470588,0.164706
4.272e-06,-0.0156863,0.164706
4.276e-06,-0.0156863,0.164706
4.28e-06,-0.0470588,0.164706
4.284e-06,-0.0470588,0.133333
4.288e-06,-0.0470588,0.133333
4.292e-06,-0.0470588,0.164706
4.296e-06,-0.0470588,0.164706
4.3e-06,-0.0156863,0.133333
4.304e-06,-0.0470588,0.133333
4.308e-06,-0.0470588,0.133333
4.312e-06,-0.0470588,0.133333
4.316e-06,-0.0470588,0.133333
4.32e-06,-0.0470588,0.164706
4.324e-06,-0.0470588,0.164706
4.328e-06,-0.0470588,0.164706
4.332e-06,-0.0470588,0.164706
4.336e-06,-0.0470588,0.133333
4.34e-06,-0.0156863,0.133333
4.344e-06,-0.0156863,0.133333
4.348e-06,-0.0470588,0.133333
4.352e-06,-0.0470588,0.133333
4.356e-06,-0.0156863,0.101961
4.36e-06,-0.0470588,0.101961
4.364e-06,-0.0470588,0.133333
4.368e-06,-0.0156863,0.133333
4.372e-06,-0.0784314,0.133333
4.376e-06,-0.0470588,0.164706
4.38e-06,-0.0156863,0.164706
4.384e-06,-0.0156863,0.164706
4.388e-06,-0.0156863,0.133333
4.392e-06,-0.0156863,0.164706
4.396e-06,-0.0470588,0.133333
4.4e-06,-0.0470588,0.133333
4.404e-06,-0.0470588,0.133333
4.408e-06,-0.0156863,0.133333
4.412e-06,-0.0156863,0.133333
4.416e-06,-0.0470588,0.164706
4.42e-06,-0.0470588,0.133333
4.424e-06,-0.0470588,0.133333
4.428e-06,-0.0470588,0.164706
4.432e-06,-0.0470588,0.133333
4.436e-06,-0.0784314,0.101961
4.44e-06,-0.0470588,0.133333
4.444e-06,-0.0470588,0.133333
4.448e-06,-0.0470588,0.164706
4.452e-06,-0.0470588,0.133333
4.456e-06,-0.0470588,0.164706
4.46e-06,-0.0470588,0.164706
4.464e-06,-0.0470588,0.133333
4.468e-06,-0.0470588,0.133333
4.472e-06,-0.0470588,0.164706
4.476e-06,-0.0470588,0.133333
4.48e-06,-0.0470588,0.164706
4.484e-06,-0.0156863,0.164706
4.488e-06,-0.0156863,0.133333
4.492e-06,-0.0470588,0.133333
4.496e-06,-0.0470588,0.133333
